N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 3.635410800E-02 3.651485800E-02 3.716966500E-02 3.760557200E-02
1.016672606E+01 2.683443900E-02 2.605619800E-02 2.648778300E-02 2.676569600E-02
1.033324570E+01 1.888699700E-02 1.826922300E-02 1.851830000E-02 1.866522400E-02
1.049996187E+01 1.325057900E-02 1.262321700E-02 1.274183200E-02 1.279701700E-02
1.066670514E+01 9.079518000E-03 8.617569000E-03 8.654732000E-03 8.656320000E-03
1.083333839E+01 6.202650000E-03 5.829777000E-03 5.824504000E-03 5.802635000E-03
1.100000000E+01 4.187109000E-03 3.924546000E-03 3.903939000E-03 3.878189000E-03
1.116672606E+01 2.811480000E-03 2.645339000E-03 2.624852000E-03 2.570056000E-03
1.133324570E+01 1.903777000E-03 1.822213000E-03 1.786085000E-03 2.237679000E-03
1.149996187E+01 1.294276000E-03 1.280954000E-03 1.241136000E-03 1.235186000E-03
1.166670514E+01 9.144970000E-04 9.018860000E-04 8.873330000E-04 8.855700000E-04
1.183333839E+01 6.697490000E-04 6.634250000E-04 6.555480000E-04 6.555690000E-04
1.200000000E+01 5.056050000E-04 4.994680000E-04 5.009460000E-04 5.018960000E-04
1.216672606E+01 3.967400000E-04 3.934180000E-04 3.951790000E-04 3.963920000E-04
1.233324570E+01 3.206890000E-04 3.188560000E-04 3.205240000E-04 3.396350000E-04
1.249996187E+01 2.655100000E-04 2.644360000E-04 2.763170000E-04 2.914940000E-04
1.266670514E+01 2.237940000E-04 2.226760000E-04 2.110090000E-04 1.964040000E-04
1.283333839E+01 1.920090000E-04 1.906280000E-04 1.788200000E-04 1.791260000E-04
1.300000000E+01 1.645900000E-04 1.637940000E-04 1.615220000E-04 1.654190000E-04
