N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.122527000E-03 1.812397000E-03 1.584837000E-03 1.408664000E-03
1.016672606E+01 1.465639000E-03 1.245837000E-03 1.086624000E-03 9.645040000E-04
1.033324570E+01 1.008793000E-03 8.548150000E-04 7.443810000E-04 6.603470000E-04
1.049996187E+01 6.928340000E-04 5.859570000E-04 5.099080000E-04 4.524280000E-04
1.066670514E+01 4.752710000E-04 4.016070000E-04 3.495450000E-04 3.104890000E-04
1.083333839E+01 3.259240000E-04 2.754550000E-04 2.400330000E-04 2.136800000E-04
1.100000000E+01 2.236580000E-04 1.892690000E-04 1.653240000E-04 1.477240000E-04
1.116672606E+01 1.537450000E-04 1.304480000E-04 1.144140000E-04 1.028370000E-04
1.133324570E+01 1.060270000E-04 9.037800000E-05 7.978500000E-05 7.233900000E-05
1.149996187E+01 7.348900000E-05 6.310600000E-05 5.626400000E-05 5.168900000E-05
1.166670514E+01 5.134000000E-05 4.458100000E-05 4.033600000E-05 3.772300000E-05
1.183333839E+01 3.629500000E-05 3.204300000E-05 2.957600000E-05 2.829200000E-05
1.200000000E+01 2.609700000E-05 2.356100000E-05 2.230100000E-05 2.188700000E-05
1.216672606E+01 1.919400000E-05 1.782900000E-05 1.733700000E-05 1.743000000E-05
1.233324570E+01 1.452000000E-05 1.390500000E-05 1.387400000E-05 1.420200000E-05
1.249996187E+01 1.132300000E-05 1.116400000E-05 1.135300000E-05 1.175500000E-05
1.266670514E+01 9.093000000E-06 9.167000000E-06 9.439000000E-06 9.844000000E-06
1.283333839E+01 7.476000000E-06 7.659000000E-06 7.951000000E-06 8.328000000E-06
1.300000000E+01 6.262000000E-06 6.490000000E-06 6.778000000E-06 7.131000000E-06
