N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.694637400E-02 2.678507500E-02 2.707500200E-02 2.742857200E-02
1.016672606E+01 1.924424100E-02 1.900645800E-02 1.917223600E-02 1.939125900E-02
1.033324570E+01 1.357975400E-02 1.331443400E-02 1.338834000E-02 1.350532500E-02
1.049996187E+01 9.461279000E-03 9.228457000E-03 9.241843000E-03 9.289247000E-03
1.066670514E+01 6.532229000E-03 6.340283000E-03 6.318654000E-03 6.323696000E-03
1.083333839E+01 4.460161000E-03 4.325628000E-03 4.287829000E-03 4.314137000E-03
1.100000000E+01 3.049230000E-03 2.937578000E-03 2.896531000E-03 2.945919000E-03
1.116672606E+01 2.071105000E-03 1.993095000E-03 1.956768000E-03 1.962362000E-03
1.133324570E+01 1.408689000E-03 1.358713000E-03 1.330915000E-03 1.333270000E-03
1.149996187E+01 9.657160000E-04 9.379430000E-04 9.192370000E-04 9.215830000E-04
1.166670514E+01 6.796340000E-04 6.615390000E-04 6.504010000E-04 6.533990000E-04
1.183333839E+01 4.912180000E-04 4.805520000E-04 4.747140000E-04 4.779590000E-04
1.200000000E+01 3.670040000E-04 3.612630000E-04 3.586430000E-04 3.616110000E-04
1.216672606E+01 2.840740000E-04 2.812210000E-04 2.802990000E-04 2.827200000E-04
1.233324570E+01 2.273070000E-04 2.259520000E-04 2.258340000E-04 2.276500000E-04
1.249996187E+01 1.870200000E-04 1.863760000E-04 1.865810000E-04 1.878620000E-04
1.266670514E+01 1.571830000E-04 1.568410000E-04 1.535570000E-04 1.585980000E-04
1.283333839E+01 1.340730000E-04 1.334720000E-04 1.357920000E-04 1.350440000E-04
1.300000000E+01 1.154180000E-04 1.165300000E-04 1.163650000E-04 1.162550000E-04
