Ytrue Ypred RelError Label
1.000000e+10 1.022541e+10 2.254129e-02 Jsc
1.000000e+11 9.983626e+10 1.637408e-03 Jsc
1.000000e+12 1.000771e+12 7.705545e-04 Jsc
1.000000e+13 9.992706e+12 7.294213e-04 Jsc
1.000000e+14 9.966715e+13 3.328522e-03 Jsc
1.468000e+10 1.455871e+10 8.262164e-03 Jsc
1.468000e+11 1.461432e+11 4.474084e-03 Jsc
1.468000e+12 1.464983e+12 2.055133e-03 Jsc
1.468000e+13 1.472420e+13 3.011157e-03 Jsc
2.154000e+10 2.147957e+10 2.805489e-03 Jsc
2.154000e+11 2.152408e+11 7.389629e-04 Jsc
2.154000e+12 2.143759e+12 4.754632e-03 Jsc
2.154000e+13 2.149902e+13 1.902421e-03 Jsc
3.162000e+10 3.160056e+10 6.147572e-04 Jsc
3.162000e+11 3.156629e+11 1.698669e-03 Jsc
3.162000e+12 3.168818e+12 2.156325e-03 Jsc
3.162000e+13 3.167202e+13 1.645318e-03 Jsc
4.642000e+10 4.647452e+10 1.174467e-03 Jsc
4.642000e+11 4.642608e+11 1.310532e-04 Jsc
4.642000e+12 4.670356e+12 6.108619e-03 Jsc
4.642000e+13 4.642355e+13 7.636918e-05 Jsc
6.813000e+10 6.828787e+10 2.317191e-03 Jsc
6.813000e+11 6.822280e+11 1.362081e-03 Jsc
6.813000e+12 6.792879e+12 2.953335e-03 Jsc
6.813000e+13 6.840276e+13 4.003581e-03 Jsc
