Ytrue Ypred RelError Label
1.000000e+10 1.016907e+10 1.690654e-02 Jsc
1.000000e+11 9.995299e+10 4.701286e-04 Jsc
1.000000e+12 9.999480e+11 5.198741e-05 Jsc
1.000000e+13 1.000022e+13 2.246519e-05 Jsc
1.000000e+14 9.977832e+13 2.216763e-03 Jsc
1.468000e+10 1.463091e+10 3.343918e-03 Jsc
1.468000e+11 1.466760e+11 8.445407e-04 Jsc
1.468000e+12 1.467621e+12 2.582479e-04 Jsc
1.468000e+13 1.467553e+13 3.045734e-04 Jsc
2.154000e+10 2.147180e+10 3.166383e-03 Jsc
2.154000e+11 2.153324e+11 3.137149e-04 Jsc
2.154000e+12 2.153649e+12 1.628467e-04 Jsc
2.154000e+13 2.153823e+13 8.195260e-05 Jsc
3.162000e+10 3.158151e+10 1.217288e-03 Jsc
3.162000e+11 3.160244e+11 5.553689e-04 Jsc
3.162000e+12 3.161768e+12 7.324609e-05 Jsc
3.162000e+13 3.161595e+13 1.281634e-04 Jsc
4.642000e+10 4.640632e+10 2.946903e-04 Jsc
4.642000e+11 4.640971e+11 2.216833e-04 Jsc
4.642000e+12 4.640707e+12 2.784393e-04 Jsc
4.642000e+13 4.641374e+13 1.347581e-04 Jsc
6.813000e+10 6.808124e+10 7.156897e-04 Jsc
6.813000e+11 6.811525e+11 2.164769e-04 Jsc
6.813000e+12 6.810604e+12 3.517053e-04 Jsc
6.813000e+13 6.821566e+13 1.257301e-03 Jsc
