Ytrue Ypred RelError Label
1.000000e+10 1.047799e+10 4.779940e-02 Jsc
1.000000e+11 1.018433e+11 1.843288e-02 Jsc
1.000000e+12 9.954283e+11 4.571664e-03 Jsc
1.000000e+13 9.952444e+12 4.755624e-03 Jsc
1.000000e+14 9.313502e+13 6.864976e-02 Jsc
1.468000e+10 1.388774e+10 5.396839e-02 Jsc
1.468000e+11 1.387274e+11 5.499030e-02 Jsc
1.468000e+12 1.460696e+12 4.975751e-03 Jsc
1.468000e+13 1.414654e+13 3.633937e-02 Jsc
2.154000e+10 2.133413e+10 9.557440e-03 Jsc
2.154000e+11 2.159687e+11 2.640102e-03 Jsc
2.154000e+12 2.148626e+12 2.494982e-03 Jsc
2.154000e+13 2.139131e+13 6.903114e-03 Jsc
3.162000e+10 3.178649e+10 5.265399e-03 Jsc
3.162000e+11 3.006135e+11 4.929317e-02 Jsc
3.162000e+12 3.113170e+12 1.544285e-02 Jsc
3.162000e+13 3.186818e+13 7.848738e-03 Jsc
4.642000e+10 4.616064e+10 5.587203e-03 Jsc
4.642000e+11 4.686634e+11 9.615187e-03 Jsc
4.642000e+12 4.651141e+12 1.969259e-03 Jsc
4.642000e+13 4.757388e+13 2.485731e-02 Jsc
6.813000e+10 6.389510e+10 6.215915e-02 Jsc
6.813000e+11 6.916879e+11 1.524720e-02 Jsc
6.813000e+12 6.871621e+12 8.604215e-03 Jsc
6.813000e+13 7.119707e+13 4.501789e-02 Jsc
