Ytrue Ypred RelError Label
1.000000e+10 1.265994e+10 2.659935e-01 Jsc
1.000000e+11 1.001247e+11 1.246556e-03 Jsc
1.000000e+12 9.124208e+11 8.757923e-02 Jsc
1.000000e+13 1.118677e+13 1.186770e-01 Jsc
1.000000e+14 9.861780e+13 1.382199e-02 Jsc
1.468000e+10 1.349660e+10 8.061297e-02 Jsc
1.468000e+11 1.337072e+11 8.918777e-02 Jsc
1.468000e+12 1.397928e+12 4.773299e-02 Jsc
1.468000e+13 1.650033e+13 1.240005e-01 Jsc
2.154000e+10 2.152863e+10 5.278901e-04 Jsc
2.154000e+11 2.005597e+11 6.889637e-02 Jsc
2.154000e+12 2.370453e+12 1.004889e-01 Jsc
2.154000e+13 2.400073e+13 1.142402e-01 Jsc
3.162000e+10 3.121070e+10 1.294418e-02 Jsc
3.162000e+11 3.118444e+11 1.377481e-02 Jsc
3.162000e+12 3.392861e+12 7.301094e-02 Jsc
3.162000e+13 3.461175e+13 9.461572e-02 Jsc
4.642000e+10 4.357364e+10 6.131751e-02 Jsc
4.642000e+11 4.224123e+11 9.002099e-02 Jsc
4.642000e+12 5.150798e+12 1.096074e-01 Jsc
4.642000e+13 4.901593e+13 5.592263e-02 Jsc
6.813000e+10 6.439964e+10 5.475352e-02 Jsc
6.813000e+11 6.664723e+11 2.176386e-02 Jsc
6.813000e+12 7.336720e+12 7.687062e-02 Jsc
6.813000e+13 7.356945e+13 7.983929e-02 Jsc
