Ytrue Ypred RelError Label
1.000000e+10 1.000330e+10 3.295878e-04 Jsc
1.000000e+11 9.997611e+10 2.389466e-04 Jsc
1.000000e+12 1.000017e+12 1.747944e-05 Jsc
1.000000e+13 9.999790e+12 2.097456e-05 Jsc
1.000000e+14 1.000176e+14 1.759761e-04 Jsc
1.468000e+10 1.467870e+10 8.889522e-05 Jsc
1.468000e+11 1.467573e+11 2.907492e-04 Jsc
1.468000e+12 1.467614e+12 2.632674e-04 Jsc
1.468000e+13 1.468325e+13 2.214655e-04 Jsc
2.154000e+10 2.153694e+10 1.421267e-04 Jsc
2.154000e+11 2.154433e+11 2.012264e-04 Jsc
2.154000e+12 2.154153e+12 7.102190e-05 Jsc
2.154000e+13 2.154787e+13 3.651551e-04 Jsc
3.162000e+10 3.162533e+10 1.686919e-04 Jsc
3.162000e+11 3.160833e+11 3.690381e-04 Jsc
3.162000e+12 3.161336e+12 2.099318e-04 Jsc
3.162000e+13 3.161326e+13 2.132155e-04 Jsc
4.642000e+10 4.643509e+10 3.250502e-04 Jsc
4.642000e+11 4.642720e+11 1.550882e-04 Jsc
4.642000e+12 4.641178e+12 1.770771e-04 Jsc
4.642000e+13 4.642097e+13 2.081811e-05 Jsc
6.813000e+10 6.812078e+10 1.352670e-04 Jsc
6.813000e+11 6.811292e+11 2.506413e-04 Jsc
6.813000e+12 6.813457e+12 6.710456e-05 Jsc
6.813000e+13 6.812491e+13 7.477499e-05 Jsc
