Ytrue Ypred RelError Label
1.000000e+10 1.000410e+10 4.097109e-04 Jsc
1.000000e+11 9.999080e+10 9.201822e-05 Jsc
1.000000e+12 9.999190e+11 8.101512e-05 Jsc
1.000000e+13 1.000051e+13 5.136267e-05 Jsc
1.000000e+14 1.000087e+14 8.682723e-05 Jsc
1.468000e+10 1.467969e+10 2.142498e-05 Jsc
1.468000e+11 1.468041e+11 2.800346e-05 Jsc
1.468000e+12 1.467824e+12 1.197088e-04 Jsc
1.468000e+13 1.467986e+13 9.333658e-06 Jsc
2.154000e+10 2.154778e+10 3.614159e-04 Jsc
2.154000e+11 2.153648e+11 1.633639e-04 Jsc
2.154000e+12 2.153570e+12 1.997852e-04 Jsc
2.154000e+13 2.153642e+13 1.663560e-04 Jsc
3.162000e+10 3.162705e+10 2.229352e-04 Jsc
3.162000e+11 3.162274e+11 8.679343e-05 Jsc
3.162000e+12 3.160921e+12 3.413235e-04 Jsc
3.162000e+13 3.161709e+13 9.193968e-05 Jsc
4.642000e+10 4.642572e+10 1.231678e-04 Jsc
4.642000e+11 4.641720e+11 6.024934e-05 Jsc
4.642000e+12 4.641277e+12 1.558189e-04 Jsc
4.642000e+13 4.641506e+13 1.063858e-04 Jsc
6.813000e+10 6.813708e+10 1.038541e-04 Jsc
6.813000e+11 6.813218e+11 3.196394e-05 Jsc
6.813000e+12 6.813391e+12 5.737075e-05 Jsc
6.813000e+13 6.812915e+13 1.243392e-05 Jsc
