Ytrue Ypred RelError Label
1.000000e+10 1.185523e+10 1.855233e-01 Jsc
1.000000e+11 1.013558e+11 1.355815e-02 Jsc
1.000000e+12 9.907537e+11 9.246347e-03 Jsc
1.000000e+13 9.970609e+12 2.939071e-03 Jsc
1.000000e+14 9.039312e+13 9.606877e-02 Jsc
1.468000e+10 1.270942e+10 1.342356e-01 Jsc
1.468000e+11 1.662253e+11 1.323252e-01 Jsc
1.468000e+12 1.388256e+12 5.432186e-02 Jsc
1.468000e+13 1.607882e+13 9.528756e-02 Jsc
2.154000e+10 2.032155e+10 5.656703e-02 Jsc
2.154000e+11 2.291438e+11 6.380597e-02 Jsc
2.154000e+12 2.335700e+12 8.435464e-02 Jsc
2.154000e+13 2.247740e+13 4.351908e-02 Jsc
3.162000e+10 3.218155e+10 1.775930e-02 Jsc
3.162000e+11 3.261152e+11 3.135726e-02 Jsc
3.162000e+12 3.384160e+12 7.025926e-02 Jsc
3.162000e+13 3.148435e+13 4.290138e-03 Jsc
4.642000e+10 4.646922e+10 1.060282e-03 Jsc
4.642000e+11 4.619006e+11 4.953443e-03 Jsc
4.642000e+12 5.090130e+12 9.653807e-02 Jsc
4.642000e+13 4.840800e+13 4.282632e-02 Jsc
6.813000e+10 6.200080e+10 8.996331e-02 Jsc
6.813000e+11 6.446158e+11 5.384446e-02 Jsc
6.813000e+12 6.875671e+12 9.198762e-03 Jsc
6.813000e+13 6.886825e+13 1.083588e-02 Jsc
