Ytrue Ypred RelError Label
1.000000e+10 1.003384e+10 3.383735e-03 Jsc
1.000000e+11 1.001535e+11 1.534933e-03 Jsc
1.000000e+12 9.981565e+11 1.843513e-03 Jsc
1.000000e+13 1.002379e+13 2.379387e-03 Jsc
1.000000e+14 9.989672e+13 1.032763e-03 Jsc
1.468000e+10 1.470069e+10 1.409423e-03 Jsc
1.468000e+11 1.470111e+11 1.438277e-03 Jsc
1.468000e+12 1.468954e+12 6.498369e-04 Jsc
1.468000e+13 1.471423e+13 2.332040e-03 Jsc
2.154000e+10 2.151730e+10 1.053928e-03 Jsc
2.154000e+11 2.153676e+11 1.503289e-04 Jsc
2.154000e+12 2.157249e+12 1.508513e-03 Jsc
2.154000e+13 2.154207e+13 9.615598e-05 Jsc
3.162000e+10 3.168524e+10 2.063368e-03 Jsc
3.162000e+11 3.159725e+11 7.195547e-04 Jsc
3.162000e+12 3.168147e+12 1.943928e-03 Jsc
3.162000e+13 3.161332e+13 2.114082e-04 Jsc
4.642000e+10 4.638422e+10 7.707538e-04 Jsc
4.642000e+11 4.662627e+11 4.443661e-03 Jsc
4.642000e+12 4.638315e+12 7.938157e-04 Jsc
4.642000e+13 4.656296e+13 3.079664e-03 Jsc
6.813000e+10 6.819802e+10 9.983226e-04 Jsc
6.813000e+11 6.835105e+11 3.244569e-03 Jsc
6.813000e+12 6.816627e+12 5.324357e-04 Jsc
6.813000e+13 6.812867e+13 1.953188e-05 Jsc
