Ytrue Ypred RelError Label
1.000000e+10 1.433724e+10 4.337237e-01 Jsc
1.000000e+11 1.001119e+11 1.119391e-03 Jsc
1.000000e+12 9.991037e+11 8.963385e-04 Jsc
1.000000e+13 9.992736e+12 7.264051e-04 Jsc
1.000000e+14 9.990974e+13 9.026371e-04 Jsc
1.468000e+10 1.465840e+10 1.471611e-03 Jsc
1.468000e+11 1.468244e+11 1.665298e-04 Jsc
1.468000e+12 1.466198e+12 1.227334e-03 Jsc
1.468000e+13 1.469669e+13 1.137206e-03 Jsc
2.154000e+10 2.154236e+10 1.096008e-04 Jsc
2.154000e+11 2.152955e+11 4.850415e-04 Jsc
2.154000e+12 2.154911e+12 4.229617e-04 Jsc
2.154000e+13 2.154998e+13 4.632474e-04 Jsc
3.162000e+10 3.159620e+10 7.527028e-04 Jsc
3.162000e+11 3.162749e+11 2.369628e-04 Jsc
3.162000e+12 3.163590e+12 5.026987e-04 Jsc
3.162000e+13 3.159677e+13 7.347246e-04 Jsc
4.642000e+10 4.639758e+10 4.828894e-04 Jsc
4.642000e+11 4.652555e+11 2.273851e-03 Jsc
4.642000e+12 4.639007e+12 6.447023e-04 Jsc
4.642000e+13 4.638701e+13 7.106303e-04 Jsc
6.813000e+10 6.804048e+10 1.313895e-03 Jsc
6.813000e+11 6.807751e+11 7.704162e-04 Jsc
6.813000e+12 6.810167e+12 4.158899e-04 Jsc
6.813000e+13 6.807866e+13 7.535969e-04 Jsc
