Ytrue Ypred RelError Label
1.000000e+10 1.142834e+10 1.428338e-01 Jsc
1.000000e+11 1.104453e+11 1.044530e-01 Jsc
1.000000e+12 9.452362e+11 5.476379e-02 Jsc
1.000000e+13 9.129318e+12 8.706821e-02 Jsc
1.000000e+14 8.584636e+13 1.415364e-01 Jsc
1.468000e+10 1.506627e+10 2.631237e-02 Jsc
1.468000e+11 1.507254e+11 2.674008e-02 Jsc
1.468000e+12 1.457709e+12 7.010403e-03 Jsc
1.468000e+13 1.321054e+13 1.000996e-01 Jsc
2.154000e+10 2.056618e+10 4.521004e-02 Jsc
2.154000e+11 2.354744e+11 9.319601e-02 Jsc
2.154000e+12 2.059929e+12 4.367252e-02 Jsc
2.154000e+13 2.052687e+13 4.703495e-02 Jsc
3.162000e+10 3.465256e+10 9.590643e-02 Jsc
3.162000e+11 3.060192e+11 3.219722e-02 Jsc
3.162000e+12 3.068964e+12 2.942320e-02 Jsc
3.162000e+13 2.844160e+13 1.005186e-01 Jsc
4.642000e+10 4.716647e+10 1.608083e-02 Jsc
4.642000e+11 4.592465e+11 1.067111e-02 Jsc
4.642000e+12 4.488441e+12 3.308033e-02 Jsc
4.642000e+13 4.257326e+13 8.286808e-02 Jsc
6.813000e+10 7.159801e+10 5.090290e-02 Jsc
6.813000e+11 7.133506e+11 4.704327e-02 Jsc
6.813000e+12 6.367199e+12 6.543390e-02 Jsc
6.813000e+13 6.848874e+13 5.265456e-03 Jsc
