Ytrue Ypred RelError Label
1.000000e+10 1.099890e+10 9.989007e-02 Jsc
1.000000e+11 1.001882e+11 1.882488e-03 Jsc
1.000000e+12 9.995815e+11 4.184987e-04 Jsc
1.000000e+13 9.984507e+12 1.549331e-03 Jsc
1.000000e+14 9.994483e+13 5.517019e-04 Jsc
1.468000e+10 1.466617e+10 9.419593e-04 Jsc
1.468000e+11 1.468984e+11 6.702327e-04 Jsc
1.468000e+12 1.466751e+12 8.509982e-04 Jsc
1.468000e+13 1.468616e+13 4.199280e-04 Jsc
2.154000e+10 2.154653e+10 3.031798e-04 Jsc
2.154000e+11 2.154032e+11 1.486197e-05 Jsc
2.154000e+12 2.154826e+12 3.836270e-04 Jsc
2.154000e+13 2.154386e+13 1.793579e-04 Jsc
3.162000e+10 3.163304e+10 4.122516e-04 Jsc
3.162000e+11 3.163028e+11 3.251758e-04 Jsc
3.162000e+12 3.159559e+12 7.719518e-04 Jsc
3.162000e+13 3.159494e+13 7.925332e-04 Jsc
4.642000e+10 4.649393e+10 1.592644e-03 Jsc
4.642000e+11 4.642250e+11 5.389477e-05 Jsc
4.642000e+12 4.639940e+12 4.438249e-04 Jsc
4.642000e+13 4.639905e+13 4.512788e-04 Jsc
6.813000e+10 6.816321e+10 4.874115e-04 Jsc
6.813000e+11 6.819640e+11 9.745507e-04 Jsc
6.813000e+12 6.811651e+12 1.979457e-04 Jsc
6.813000e+13 6.805680e+13 1.074470e-03 Jsc
