Ytrue Ypred RelError Label
1.000000e+10 2.166845e+10 1.166845e+00 Jsc
1.000000e+11 6.639360e+10 3.360640e-01 Jsc
1.000000e+12 7.994085e+11 2.005915e-01 Jsc
1.000000e+13 1.018351e+13 1.835090e-02 Jsc
1.000000e+14 1.068173e+14 6.817347e-02 Jsc
1.468000e+10 2.058663e+10 4.023588e-01 Jsc
1.468000e+11 1.203095e+11 1.804531e-01 Jsc
1.468000e+12 1.480153e+12 8.278860e-03 Jsc
1.468000e+13 1.561652e+13 6.379578e-02 Jsc
2.154000e+10 2.791222e+10 2.958318e-01 Jsc
2.154000e+11 1.738410e+11 1.929389e-01 Jsc
2.154000e+12 1.618122e+12 2.487826e-01 Jsc
2.154000e+13 1.774798e+13 1.760457e-01 Jsc
3.162000e+10 3.075976e+10 2.720557e-02 Jsc
3.162000e+11 2.750591e+11 1.301104e-01 Jsc
3.162000e+12 3.142538e+12 6.154809e-03 Jsc
3.162000e+13 3.248182e+13 2.725568e-02 Jsc
4.642000e+10 4.316987e+10 7.001564e-02 Jsc
4.642000e+11 4.348110e+11 6.331098e-02 Jsc
4.642000e+12 5.011853e+12 7.967536e-02 Jsc
4.642000e+13 4.204258e+13 9.430023e-02 Jsc
6.813000e+10 5.300385e+10 2.220189e-01 Jsc
6.813000e+11 8.355476e+11 2.264019e-01 Jsc
6.813000e+12 7.999611e+12 1.741687e-01 Jsc
6.813000e+13 6.508625e+13 4.467557e-02 Jsc
