Ytrue Ypred RelError Label
1.000000e+10 1.110064e+10 1.100639e-01 Jsc
1.000000e+11 9.816996e+10 1.830038e-02 Jsc
1.000000e+12 9.542644e+11 4.573561e-02 Jsc
1.000000e+13 9.799062e+12 2.009377e-02 Jsc
1.000000e+14 9.554913e+13 4.450869e-02 Jsc
1.468000e+10 1.381557e+10 5.888457e-02 Jsc
1.468000e+11 1.524157e+11 3.825430e-02 Jsc
1.468000e+12 1.415847e+12 3.552687e-02 Jsc
1.468000e+13 1.576695e+13 7.404311e-02 Jsc
2.154000e+10 2.285282e+10 6.094786e-02 Jsc
2.154000e+11 2.254449e+11 4.663365e-02 Jsc
2.154000e+12 2.126952e+12 1.255698e-02 Jsc
2.154000e+13 2.209540e+13 2.578471e-02 Jsc
3.162000e+10 3.432076e+10 8.541306e-02 Jsc
3.162000e+11 3.041017e+11 3.826148e-02 Jsc
3.162000e+12 2.996692e+12 5.227947e-02 Jsc
3.162000e+13 3.023282e+13 4.387020e-02 Jsc
4.642000e+10 4.912001e+10 5.816480e-02 Jsc
4.642000e+11 4.704764e+11 1.352088e-02 Jsc
4.642000e+12 4.550799e+12 1.964695e-02 Jsc
4.642000e+13 4.652114e+13 2.178703e-03 Jsc
6.813000e+10 6.651462e+10 2.371019e-02 Jsc
6.813000e+11 6.804814e+11 1.201540e-03 Jsc
6.813000e+12 6.589118e+12 3.286094e-02 Jsc
6.813000e+13 6.595721e+13 3.189184e-02 Jsc
