Ytrue Ypred RelError Label
1.000000e+10 1.114332e+10 1.143324e-01 Jsc
1.000000e+11 9.416758e+10 5.832419e-02 Jsc
1.000000e+12 1.010918e+12 1.091849e-02 Jsc
1.000000e+13 1.032278e+13 3.227756e-02 Jsc
1.000000e+14 9.688730e+13 3.112702e-02 Jsc
1.468000e+10 1.449826e+10 1.238011e-02 Jsc
1.468000e+11 1.445092e+11 1.560464e-02 Jsc
1.468000e+12 1.422291e+12 3.113720e-02 Jsc
1.468000e+13 1.479581e+13 7.889251e-03 Jsc
2.154000e+10 2.222005e+10 3.157171e-02 Jsc
2.154000e+11 2.183835e+11 1.385074e-02 Jsc
2.154000e+12 2.182719e+12 1.333291e-02 Jsc
2.154000e+13 2.155758e+13 8.162353e-04 Jsc
3.162000e+10 3.092402e+10 2.201089e-02 Jsc
3.162000e+11 3.296258e+11 4.245993e-02 Jsc
3.162000e+12 3.201163e+12 1.238554e-02 Jsc
3.162000e+13 3.131908e+13 9.516702e-03 Jsc
4.642000e+10 4.670628e+10 6.167223e-03 Jsc
4.642000e+11 4.542064e+11 2.152860e-02 Jsc
4.642000e+12 4.791612e+12 3.223012e-02 Jsc
4.642000e+13 4.691574e+13 1.067944e-02 Jsc
6.813000e+10 6.470116e+10 5.032788e-02 Jsc
6.813000e+11 6.870479e+11 8.436667e-03 Jsc
6.813000e+12 6.606916e+12 3.024866e-02 Jsc
6.813000e+13 6.738287e+13 1.096625e-02 Jsc
