Ytrue Ypred RelError Label
1.000000e+10 1.000165e+10 1.647522e-04 Jsc
1.000000e+11 1.001326e+11 1.325570e-03 Jsc
1.000000e+12 9.986913e+11 1.308712e-03 Jsc
1.000000e+13 9.992806e+12 7.193565e-04 Jsc
1.000000e+14 1.000548e+14 5.477148e-04 Jsc
1.468000e+10 1.464596e+10 2.318959e-03 Jsc
1.468000e+11 1.467378e+11 4.237805e-04 Jsc
1.468000e+12 1.464621e+12 2.301481e-03 Jsc
1.468000e+13 1.468442e+13 3.009509e-04 Jsc
2.154000e+10 2.151991e+10 9.328414e-04 Jsc
2.154000e+11 2.154185e+11 8.577893e-05 Jsc
2.154000e+12 2.154039e+12 1.799734e-05 Jsc
2.154000e+13 2.157714e+13 1.724071e-03 Jsc
3.162000e+10 3.162998e+10 3.156848e-04 Jsc
3.162000e+11 3.158729e+11 1.034620e-03 Jsc
3.162000e+12 3.157772e+12 1.337043e-03 Jsc
3.162000e+13 3.163231e+13 3.892684e-04 Jsc
4.642000e+10 4.638415e+10 7.722387e-04 Jsc
4.642000e+11 4.638978e+11 6.509493e-04 Jsc
4.642000e+12 4.639338e+12 5.734931e-04 Jsc
4.642000e+13 4.647110e+13 1.100738e-03 Jsc
6.813000e+10 6.804236e+10 1.286398e-03 Jsc
6.813000e+11 6.799459e+11 1.987555e-03 Jsc
6.813000e+12 6.805028e+12 1.170116e-03 Jsc
6.813000e+13 6.815173e+13 3.188865e-04 Jsc
