Ytrue Ypred RelError Label
1.000000e+10 1.483056e+10 4.830564e-01 Jsc
1.000000e+11 8.722497e+10 1.277503e-01 Jsc
1.000000e+12 1.001255e+12 1.255404e-03 Jsc
1.000000e+13 9.984235e+12 1.576452e-03 Jsc
1.000000e+14 9.950249e+13 4.975101e-03 Jsc
1.468000e+10 1.493355e+10 1.727194e-02 Jsc
1.468000e+11 1.467644e+11 2.424169e-04 Jsc
1.468000e+12 1.465701e+12 1.566148e-03 Jsc
1.468000e+13 1.472831e+13 3.290576e-03 Jsc
2.154000e+10 2.211636e+10 2.675778e-02 Jsc
2.154000e+11 2.151642e+11 1.094728e-03 Jsc
2.154000e+12 2.146059e+12 3.686458e-03 Jsc
2.154000e+13 2.148436e+13 2.583296e-03 Jsc
3.162000e+10 3.162674e+10 2.130337e-04 Jsc
3.162000e+11 3.173861e+11 3.751017e-03 Jsc
3.162000e+12 3.162282e+12 8.908003e-05 Jsc
3.162000e+13 3.156213e+13 1.830087e-03 Jsc
4.642000e+10 4.655023e+10 2.805474e-03 Jsc
4.642000e+11 4.623327e+11 4.022651e-03 Jsc
4.642000e+12 4.639075e+12 6.300323e-04 Jsc
4.642000e+13 4.643603e+13 3.453837e-04 Jsc
6.813000e+10 6.819103e+10 8.958458e-04 Jsc
6.813000e+11 6.820446e+11 1.092838e-03 Jsc
6.813000e+12 6.791408e+12 3.169215e-03 Jsc
6.813000e+13 6.810260e+13 4.021939e-04 Jsc
