Ytrue Ypred RelError Label
1.000000e+10 1.012205e+10 1.220516e-02 Jsc
1.000000e+11 9.900140e+10 9.985987e-03 Jsc
1.000000e+12 1.005516e+12 5.516095e-03 Jsc
1.000000e+13 1.001124e+13 1.123951e-03 Jsc
1.000000e+14 9.980519e+13 1.948083e-03 Jsc
1.468000e+10 1.477094e+10 6.194816e-03 Jsc
1.468000e+11 1.444131e+11 1.625944e-02 Jsc
1.468000e+12 1.461972e+12 4.106551e-03 Jsc
1.468000e+13 1.470351e+13 1.601224e-03 Jsc
2.154000e+10 2.158159e+10 1.930851e-03 Jsc
2.154000e+11 2.165785e+11 5.471172e-03 Jsc
2.154000e+12 2.159895e+12 2.736702e-03 Jsc
2.154000e+13 2.143340e+13 4.949083e-03 Jsc
3.162000e+10 3.165647e+10 1.153401e-03 Jsc
3.162000e+11 3.172592e+11 3.349631e-03 Jsc
3.162000e+12 3.145815e+12 5.118669e-03 Jsc
3.162000e+13 3.176964e+13 4.732391e-03 Jsc
4.642000e+10 4.635861e+10 1.322580e-03 Jsc
4.642000e+11 4.626103e+11 3.424599e-03 Jsc
4.642000e+12 4.638317e+12 7.933615e-04 Jsc
4.642000e+13 4.644337e+13 5.034211e-04 Jsc
6.813000e+10 6.786594e+10 3.875886e-03 Jsc
6.813000e+11 6.763886e+11 7.208863e-03 Jsc
6.813000e+12 6.775037e+12 5.572185e-03 Jsc
6.813000e+13 6.812514e+13 7.127757e-05 Jsc
