x N
1.4762070E+0 1.4181315E+21
1.4645686E+0 1.4151031E+21
1.4527866E+0 1.4002259E+21
1.4407061E+0 1.3984546E+21
1.4286966E+0 1.4206727E+21
1.4167939E+0 1.4128394E+21
1.4044451E+0 1.4032069E+21
1.3921657E+0 1.4057697E+21
1.3796421E+0 1.4021545E+21
1.3670749E+0 1.3950585E+21
1.3541893E+0 1.4048838E+21
1.3415650E+0 1.4089925E+21
1.3285078E+0 1.3898902E+21
1.3152772E+0 1.3879992E+21
1.3019199E+0 1.4015864E+21
1.2886793E+0 1.3950075E+21
1.2749153E+0 1.3784743E+21
1.2610604E+0 1.3848267E+21
1.2471211E+0 1.3719555E+21
1.2326873E+0 1.3783543E+21
1.2185582E+0 1.3988537E+21
1.2042105E+0 1.3692664E+21
1.1891129E+0 1.3656780E+21
1.1743262E+0 1.3644601E+21
1.1588121E+0 1.3489753E+21
1.1432765E+0 1.3700011E+21
1.1278249E+0 1.3598648E+21
1.1116189E+0 1.3468314E+21
1.0954056E+0 1.3604042E+21
1.0790460E+0 1.3471979E+21
1.0620064E+0 1.2735383E+21
1.0431284E+0 1.2795470E+21
1.0256667E+0 1.3431580E+21
1.0078910E+0 1.3272802E+21
9.8937107E-1 1.3121849E+21
