x N
1.3517311E+0 1.5415742E+21
1.3400342E+0 1.5318790E+21
1.3280843E+0 1.5206273E+21
1.3159992E+0 1.5390668E+21
1.3041224E+0 1.5552231E+21
1.2920667E+0 1.5667782E+21
1.2801476E+0 1.5681764E+21
1.2678857E+0 1.5162614E+21
1.2548929E+0 1.5237026E+21
1.2425077E+0 1.5476112E+21
1.2296469E+0 1.5391727E+21
1.2168635E+0 1.5584677E+21
1.2040530E+0 1.5538722E+21
1.1909176E+0 1.5316074E+21
1.1774394E+0 1.5521321E+21
1.1643637E+0 1.5478901E+21
1.1505000E+0 1.5268073E+21
1.1367336E+0 1.5472886E+21
1.1229036E+0 1.5227136E+21
1.1083380E+0 1.5261054E+21
1.0942138E+0 1.5388611E+21
1.0795053E+0 1.5179518E+21
1.0645908E+0 1.5375759E+21
1.0498560E+0 1.5465310E+21
1.0346908E+0 1.5124084E+21
1.0188292E+0 1.5169678E+21
1.0032913E+0 1.5317935E+21
9.8723886E-1 1.5217541E+21
9.7098035E-1 1.5387422E+21
9.5475355E-1 1.5367045E+21
9.3788750E-1 1.4971951E+21
9.2017253E-1 1.5054754E+21
9.0285808E-1 1.5235749E+21
8.8487470E-1 1.5076891E+21
8.6646819E-1 1.5056637E+21
