T d154 d184 d214 d244
d 150 180 210 240
290 1.235257941E+00 1.234712467E+00 1.234717115E+00 1.234753886E+00
295 1.233357222E+00 1.233246541E+00 1.233312500E+00 1.233316364E+00
300 1.231719780E+00 1.231595310E+00 1.231769711E+00 1.231581846E+00
305 1.228802059E+00 1.228637499E+00 1.228722981E+00 1.228487336E+00
310 1.222603249E+00 1.222349155E+00 1.222289000E+00 1.221875870E+00
315 1.209774218E+00 1.209311299E+00 1.208931524E+00 1.208143642E+00
320 1.183334957E+00 1.183874058E+00 1.182823650E+00 1.180825227E+00
325 1.138063777E+00 1.137984061E+00 1.135868433E+00 1.132704902E+00
330 1.064412375E+00 1.063679975E+00 1.060132800E+00 1.055295158E+00
335 1.019925650E+00 1.019917940E+00 1.020045492E+00 1.020213642E+00
340 1.020761687E+00 1.020754538E+00 1.020961997E+00 1.021240262E+00
