T d154 d184 d214 d244
d 150 180 210 240
290 1.231367202E+00 1.230657671E+00 1.230585629E+00 1.230585295E+00
295 1.229752405E+00 1.229508515E+00 1.229515049E+00 1.229489854E+00
300 1.228189801E+00 1.227981065E+00 1.228120722E+00 1.227919013E+00
305 1.224956752E+00 1.224797238E+00 1.224894244E+00 1.224670068E+00
310 1.217730804E+00 1.217660033E+00 1.217704250E+00 1.217352636E+00
315 1.202607087E+00 1.202686560E+00 1.202602729E+00 1.201979329E+00
320 1.171763609E+00 1.173536640E+00 1.173163886E+00 1.171528573E+00
325 1.119150147E+00 1.121527154E+00 1.120768397E+00 1.118351456E+00
330 1.035430875E+00 1.038996544E+00 1.037880367E+00 1.034410240E+00
335 1.018072101E+00 1.017749717E+00 1.017700381E+00 1.017765385E+00
340 1.019381013E+00 1.018915667E+00 1.018859350E+00 1.018980081E+00
