T nFsrh nFBsrh dnsrh nF nFB dn
290 1.217896418E+00 1.15402583E+00 6.387058800E-02 1.217876788E+00 1.153380121E+00 6.449666700E-02
295 1.226722010E+00 1.160203125E+00 6.651888500E-02 1.224722995E+00 1.160327920E+00 6.439507500E-02
300 1.212746463E+00 1.168296144E+00 4.445031900E-02 1.212718566E+00 1.168327039E+00 4.439152700E-02
305 1.221913260E+00 1.176377114E+00 4.553614600E-02 1.221876789E+00 1.176383674E+00 4.549311500E-02
310 1.220456849E+00 1.17491297E+00 4.554387900E-02 1.220398799E+00 1.17400618E+00 4.639261900E-02
315 1.229553459E+00 1.182403600E+00 4.714985900E-02 1.229448507E+00 1.182011577E+00 4.743693000E-02
320 1.238462523E+00 1.189401900E+00 4.906062300E-02 1.238308386E+00 1.189346648E+00 4.896173800E-02
325 1.236918852E+00 1.196967598E+00 3.995125400E-02 1.236838735E+00 1.196898105E+00 3.994063000E-02
330 1.240361700E+00 1.199148185E+00 4.121351500E-02 1.240173865E+00 1.198931042E+00 4.124282300E-02
335 1.249146077E+00 1.204347222E+00 4.479885500E-02 1.249212908E+00 1.204045246E+00 4.516766200E-02
340 1.252751472E+00 1.210795308E+00 4.195616400E-02 1.252708855E+00 1.210693507E+00 4.201534800E-02
