T nFsrh nFBsrh dnsrh nF nFB dn
290 1.237403452E+00 1.172649454E+00 6.475399800E-02 1.237373260E+00 1.172642427E+00 6.473083300E-02
295 1.235006473E+00 1.172835E+00 6.217147300E-02 1.234969852E+00 1.172835E+00 6.213485200E-02
300 1.235478865E+00 1.17570185E+00 5.977701500E-02 1.232005687E+00 1.17570185E+00 5.630383700E-02
305 1.230255224E+00 1.185212125E+00 4.504309900E-02 1.230204407E+00 1.185257622E+00 4.494678500E-02
310 1.239879754E+00 1.185273786E+00 5.460596800E-02 1.239814016E+00 1.185367014E+00 5.444700200E-02
315 1.238655620E+00 1.195210E+00 4.344562000E-02 1.238578498E+00 1.195210E+00 4.336849800E-02
320 1.248219891E+00 1.200829556E+00 4.739033500E-02 1.248107057E+00 1.201024702E+00 4.708235500E-02
325 1.257494834E+00 1.202911235E+00 5.458359900E-02 1.255867023E+00 1.202855102E+00 5.301192100E-02
330 1.251592982E+00 1.208090472E+00 4.350251000E-02 1.250953369E+00 1.207702443E+00 4.325092600E-02
335 1.260528311E+00 1.211936262E+00 4.859204900E-02 1.260357391E+00 1.211806305E+00 4.855108600E-02
340 1.266973691E+00 1.218848253E+00 4.812543800E-02 1.264703753E+00 1.218693004E+00 4.601074900E-02
