N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+16 320 1.800E-4 2.780495E-1 2.302060E+1 4.294830E-1 7.710980E+1
1.468000E+10 1.778E+16 320 1.800E-4 2.772511E-1 2.293180E+1 4.291160E-1 7.709950E+1
2.154000E+10 1.778E+16 320 1.800E-4 2.760952E-1 2.280360E+1 4.285890E-1 7.708410E+1
3.162000E+10 1.778E+16 320 1.800E-4 2.744319E-1 2.262000E+1 4.278430E-1 7.706100E+1
4.642000E+10 1.778E+16 320 1.800E-4 2.720599E-1 2.234670E+1 4.268000E-1 7.698120E+1
6.813000E+10 1.778E+16 320 1.800E-4 2.687192E-1 2.198420E+1 4.253700E-1 7.693180E+1
1.000000E+11 1.778E+16 320 1.800E-4 2.640958E-1 2.148980E+1 4.234560E-1 7.686400E+1
1.468000E+11 1.778E+16 320 1.800E-4 2.578480E-1 2.083300E+1 4.209660E-1 7.677180E+1
2.154000E+11 1.778E+16 320 1.800E-4 2.496662E-1 1.998890E+1 4.177210E-1 7.666630E+1
3.162000E+11 1.778E+16 320 1.800E-4 2.393688E-1 1.893740E+1 4.137960E-1 7.647650E+1
4.642000E+11 1.778E+16 320 1.800E-4 2.270086E-1 1.772290E+1 4.092550E-1 7.630640E+1
6.813000E+11 1.778E+16 320 1.800E-4 2.129299E-1 1.636150E+1 4.040540E-1 7.606920E+1
1.000000E+12 1.778E+16 320 1.800E-4 1.977133E-1 1.493970E+1 3.984660E-1 7.585350E+1
1.468000E+12 1.778E+16 320 1.800E-4 1.820076E-1 1.349460E+1 3.924870E-1 7.556280E+1
2.154000E+12 1.778E+16 320 1.800E-4 1.663401E-1 1.209480E+1 3.861780E-1 7.531360E+1
3.162000E+12 1.778E+16 320 1.800E-4 1.510242E-1 1.074480E+1 3.796360E-1 7.496280E+1
4.642000E+12 1.778E+16 320 1.800E-4 1.362005E-1 9.466100E+0 3.726460E-1 7.460310E+1
6.813000E+12 1.778E+16 320 1.800E-4 1.219453E-1 8.270000E+0 3.652900E-1 7.426190E+1
1.000000E+13 1.778E+16 320 1.800E-4 1.083508E-1 7.148900E+0 3.575710E-1 7.380820E+1
1.468000E+13 1.778E+16 320 1.800E-4 9.553882E-2 6.118200E+0 3.494780E-1 7.329680E+1
2.154000E+13 1.778E+16 320 1.800E-4 8.363289E-2 5.185100E+0 3.409480E-1 7.273740E+1
3.162000E+13 1.778E+16 320 1.800E-4 7.272782E-2 4.356400E+0 3.320170E-1 7.216540E+1
4.642000E+13 1.778E+16 320 1.800E-4 6.287567E-2 3.623900E+0 3.227090E-1 7.143990E+1
6.813000E+13 1.778E+16 320 1.800E-4 5.408555E-2 2.988000E+0 3.130070E-1 7.059960E+1
1.000000E+14 1.778E+16 320 1.800E-4 4.633032E-2 2.442400E+0 3.028760E-1 6.962140E+1
