T nFsrh nFBsrh dnsrh nF nFB dn
290 1.182587548E+00 1.128369870E+00 5.421767800E-02 1.175908786E+00 1.126275314E+00 4.963347200E-02
295 1.186289231E+00 1.133753406E+00 5.253582500E-02 1.173165789E+00 1.131686553E+00 4.147923600E-02
300 1.194037660E+00 1.139221567E+00 5.481609300E-02 1.180698775E+00 1.136566191E+00 4.413258400E-02
305 1.192118971E+00 1.144599500E+00 4.751947100E-02 1.182261985E+00 1.141234745E+00 4.102724000E-02
310 1.198579898E+00 1.149461983E+00 4.911791500E-02 1.184422038E+00 1.145247004E+00 3.917503400E-02
315 1.201354191E+00 1.154025765E+00 4.732842600E-02 1.190595318E+00 1.148811198E+00 4.178412000E-02
320 1.204175625E+00 1.158330065E+00 4.584556000E-02 1.195951475E+00 1.151953850E+00 4.399762500E-02
325 1.210069405E+00 1.161876278E+00 4.819312700E-02 1.200641294E+00 1.154186326E+00 4.645496800E-02
330 1.215041721E+00 1.164865808E+00 5.017591300E-02 1.203005761E+00 1.155707417E+00 4.729834400E-02
335 1.218795443E+00 1.167242669E+00 5.155277400E-02 1.204572016E+00 1.156471952E+00 4.810006400E-02
340 1.221020640E+00 1.168813832E+00 5.220680800E-02 1.205443703E+00 1.159884668E+00 4.555903500E-02
