T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.214965221E+00 1.222595284E+00 1.230481359E+00 1.242313856E+00 1.252498418E+00 1.258953717E+00 1.266037136E+00 1.279461591E+00 1.299794232E+00
295 1.212878963E+00 1.220771588E+00 1.229005248E+00 1.240169456E+00 1.251044886E+00 1.257662581E+00 1.264775906E+00 1.277963292E+00 1.297863069E+00
300 1.211180717E+00 1.219963819E+00 1.227978330E+00 1.239389760E+00 1.250340191E+00 1.257333220E+00 1.264041362E+00 1.276973194E+00 1.296866089E+00
305 1.209148993E+00 1.219623854E+00 1.228048005E+00 1.239401354E+00 1.250182624E+00 1.257536268E+00 1.264801311E+00 1.277279325E+00 1.296274225E+00
310 1.205736843E+00 1.219349486E+00 1.228631415E+00 1.240093080E+00 1.251222768E+00 1.258932915E+00 1.266319909E+00 1.278463250E+00 1.297224422E+00
315 1.198046573E+00 1.218053996E+00 1.229278153E+00 1.241030795E+00 1.252712149E+00 1.261000622E+00 1.268106269E+00 1.280054661E+00 1.299064353E+00
320 1.180649857E+00 1.215108943E+00 1.229966523E+00 1.242554406E+00 1.254400948E+00 1.263198328E+00 1.270892056E+00 1.282837382E+00 1.301277050E+00
325 1.143974938E+00 1.207095505E+00 1.229648016E+00 1.243977706E+00 1.256618232E+00 1.265965717E+00 1.274114118E+00 1.286107296E+00 1.304367253E+00
330 1.075901447E+00 1.188902813E+00 1.226751201E+00 1.244815646E+00 1.258797301E+00 1.268936584E+00 1.277306583E+00 1.289404763E+00 1.307872528E+00
335 1.023054881E+00 1.151276703E+00 1.218774394E+00 1.244552673E+00 1.260427059E+00 1.271619045E+00 1.280980971E+00 1.293359052E+00 1.311371029E+00
340 1.024483498E+00 1.083066657E+00 1.200644228E+00 1.241307076E+00 1.261452896E+00 1.274261290E+00 1.284554864E+00 1.297357738E+00 1.315351663E+00
