N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.198257107E+00 1.198061859E+00 1.197559114E+00 1.195082241E+00 1.187289730E+00 1.165820527E+00 1.115341148E+00 1.018075926E+00 1.016389851E+00 1.019309111E+00 1.025204728E+00
1.600000000E+01 1.216872920E+00 1.218984711E+00 1.221402030E+00 1.223689407E+00 1.226560209E+00 1.229112656E+00 1.230979511E+00 1.232855306E+00 1.233982060E+00 1.233486459E+00 1.231783503E+00
1.700000000E+01 1.242107624E+00 1.244621640E+00 1.247294566E+00 1.249430193E+00 1.251630564E+00 1.253289829E+00 1.253554724E+00 1.253385450E+00 1.252051660E+00 1.248610982E+00 1.244731182E+00
1.549996187E+01 1.205277579E+00 1.206635745E+00 1.208039916E+00 1.210129854E+00 1.212177349E+00 1.213501135E+00 1.213806848E+00 1.210968412E+00 1.200889620E+00 1.176096056E+00 1.123246861E+00
1.649996187E+01 1.218717286E+00 1.221694228E+00 1.224535282E+00 1.227927564E+00 1.231160750E+00 1.233427000E+00 1.235729961E+00 1.237419627E+00 1.237555094E+00 1.237613662E+00 1.236735237E+00
1.674996808E+01 1.226326159E+00 1.229197161E+00 1.231952411E+00 1.234981194E+00 1.237678846E+00 1.239439087E+00 1.241126055E+00 1.242040335E+00 1.241212305E+00 1.240185323E+00 1.238109278E+00
1.624993176E+01 1.217709182E+00 1.220324839E+00 1.223326904E+00 1.226106851E+00 1.229270861E+00 1.232221021E+00 1.234195039E+00 1.236099640E+00 1.237392323E+00 1.237166742E+00 1.236670358E+00
1.574996808E+01 1.212022319E+00 1.213072550E+00 1.215119113E+00 1.217427883E+00 1.219855675E+00 1.221822166E+00 1.223796122E+00 1.224898987E+00 1.224124441E+00 1.220444156E+00 1.212872715E+00
1.524993176E+01 1.202055009E+00 1.202592404E+00 1.203821830E+00 1.204961013E+00 1.205194283E+00 1.202368012E+00 1.193339375E+00 1.169129608E+00 1.115137249E+00 1.015451045E+00 1.012354433E+00
