N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.200690563E+00 1.200220721E+00 1.199654268E+00 1.197642228E+00 1.191574605E+00 1.174775206E+00 1.134641530E+00 1.053600934E+00 1.016718724E+00 1.018796936E+00 1.023597121E+00
1.600000000E+01 1.225160380E+00 1.226305580E+00 1.227995228E+00 1.229861105E+00 1.232467337E+00 1.235030305E+00 1.237195317E+00 1.239438202E+00 1.241131939E+00 1.241586998E+00 1.241061876E+00
1.700000000E+01 1.263572036E+00 1.264429702E+00 1.266111168E+00 1.268099734E+00 1.270986908E+00 1.274131951E+00 1.276964523E+00 1.279880104E+00 1.282291391E+00 1.283727431E+00 1.284768985E+00
1.549996187E+01 1.209704800E+00 1.210484137E+00 1.211462482E+00 1.213243640E+00 1.215137164E+00 1.216546544E+00 1.217304516E+00 1.215740943E+00 1.208809954E+00 1.190904003E+00 1.151290034E+00
1.649996187E+01 1.233553188E+00 1.235066214E+00 1.237023684E+00 1.239960703E+00 1.243207594E+00 1.246143912E+00 1.249363307E+00 1.252326858E+00 1.254416833E+00 1.256365945E+00 1.257551073E+00
1.674996808E+01 1.244849621E+00 1.246113276E+00 1.247918528E+00 1.250576558E+00 1.253592272E+00 1.256496484E+00 1.259798091E+00 1.262819363E+00 1.264974242E+00 1.267009053E+00 1.268279162E+00
1.624993176E+01 1.228953527E+00 1.230348635E+00 1.232494000E+00 1.234854643E+00 1.237854956E+00 1.240968117E+00 1.243576463E+00 1.246183789E+00 1.248393867E+00 1.249533398E+00 1.250293177E+00
1.574996808E+01 1.218111348E+00 1.218414292E+00 1.219868869E+00 1.221767188E+00 1.223959319E+00 1.225905155E+00 1.227999052E+00 1.229464643E+00 1.229545724E+00 1.227511010E+00 1.222007277E+00
1.524993176E+01 1.205280630E+00 1.205411364E+00 1.206334974E+00 1.207333283E+00 1.207736159E+00 1.205790093E+00 1.199258031E+00 1.181095436E+00 1.139422872E+00 1.058069271E+00 1.012709755E+00
