T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.195462954E+00 1.198274783E+00 1.200343607E+00 1.205894227E+00 1.209679257E+00 1.209139752E+00 1.207925829E+00 1.212072699E+00 1.222965452E+00
295 1.195538859E+00 1.199177689E+00 1.202058654E+00 1.207394833E+00 1.212045392E+00 1.211880593E+00 1.210855871E+00 1.214561835E+00 1.224449889E+00
300 1.195216396E+00 1.200618164E+00 1.203746580E+00 1.209592105E+00 1.214475385E+00 1.214656445E+00 1.213185710E+00 1.216184469E+00 1.225046001E+00
305 1.192796744E+00 1.201850019E+00 1.205898859E+00 1.211858062E+00 1.216578979E+00 1.216910272E+00 1.215473259E+00 1.217347742E+00 1.224004688E+00
310 1.184813657E+00 1.202034956E+00 1.207849562E+00 1.214032595E+00 1.218917929E+00 1.219068642E+00 1.217072832E+00 1.217472290E+00 1.222047439E+00
315 1.162738111E+00 1.198992385E+00 1.208934999E+00 1.215572348E+00 1.220666758E+00 1.220619991E+00 1.217179265E+00 1.215497498E+00 1.217707409E+00
320 1.111045049E+00 1.189454299E+00 1.208786910E+00 1.216847978E+00 1.221446068E+00 1.220835483E+00 1.216813117E+00 1.212336068E+00 1.213255323E+00
325 1.014091628E+00 1.164350941E+00 1.205295591E+00 1.217033183E+00 1.221821493E+00 1.220574291E+00 1.215383658E+00 1.210190335E+00 1.206789399E+00
330 1.014808851E+00 1.109089974E+00 1.194342274E+00 1.215174411E+00 1.221242129E+00 1.219348007E+00 1.211998302E+00 1.204433895E+00 1.198859754E+00
335 1.017565693E+00 1.010096978E+00 1.168486913E+00 1.210228227E+00 1.218884071E+00 1.216401945E+00 1.208227767E+00 1.198346243E+00 1.188838323E+00
340 1.022996047E+00 1.010700225E+00 1.114752025E+00 1.201525661E+00 1.215172198E+00 1.212954695E+00 1.203341206E+00 1.191182029E+00 1.178820866E+00
