N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.196909161E+00 1.196848285E+00 1.196423903E+00 1.193927759E+00 1.185896366E+00 1.163745614E+00 1.111830446E+00 1.014965888E+00 1.015712401E+00 1.018633477E+00 1.024423327E+00
1.600000000E+01 1.212980049E+00 1.215307602E+00 1.217817261E+00 1.220088301E+00 1.222683685E+00 1.224846470E+00 1.226471314E+00 1.227665960E+00 1.228038197E+00 1.226673007E+00 1.223994285E+00
1.700000000E+01 1.229923321E+00 1.232267772E+00 1.234136003E+00 1.234454580E+00 1.234477146E+00 1.233438947E+00 1.230213624E+00 1.227415065E+00 1.222286721E+00 1.214801173E+00 1.207180214E+00
1.549996187E+01 1.202806585E+00 1.204369280E+00 1.205940110E+00 1.208092633E+00 1.210123911E+00 1.211352129E+00 1.211433639E+00 1.208202445E+00 1.197442649E+00 1.171510906E+00 1.116999796E+00
1.649996187E+01 1.212217895E+00 1.215383155E+00 1.218122992E+00 1.221115600E+00 1.223668629E+00 1.224934189E+00 1.226009168E+00 1.226233424E+00 1.224615345E+00 1.222804058E+00 1.219931318E+00
1.674996808E+01 1.217373178E+00 1.220337294E+00 1.222706832E+00 1.224962366E+00 1.226486730E+00 1.226377132E+00 1.225840066E+00 1.224644842E+00 1.221516903E+00 1.217812453E+00 1.212981513E+00
1.624993176E+01 1.212817650E+00 1.215638288E+00 1.218657114E+00 1.221283267E+00 1.224060427E+00 1.226430234E+00 1.227619311E+00 1.228559649E+00 1.228709075E+00 1.227189010E+00 1.225296737E+00
1.574996808E+01 1.208851540E+00 1.210171752E+00 1.212345944E+00 1.214688534E+00 1.217048894E+00 1.218860183E+00 1.220548712E+00 1.221248517E+00 1.219946700E+00 1.215566974E+00 1.207299030E+00
1.524993176E+01 1.200206458E+00 1.200934750E+00 1.202281855E+00 1.203475702E+00 1.203676461E+00 1.200679639E+00 1.191200539E+00 1.165927603E+00 1.110239555E+00 1.010981589E+00 1.011625744E+00
