T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.201393198E+00 1.206917427E+00 1.212812310E+00 1.222985538E+00 1.231937486E+00 1.237282423E+00 1.243156383E+00 1.255458669E+00 1.274160712E+00
295 1.200804906E+00 1.206860995E+00 1.213101944E+00 1.222751586E+00 1.232174873E+00 1.237871899E+00 1.243628671E+00 1.255472175E+00 1.273928674E+00
300 1.200202935E+00 1.207502336E+00 1.213823743E+00 1.223588730E+00 1.233240542E+00 1.239189409E+00 1.244654526E+00 1.256159052E+00 1.274846526E+00
305 1.198535645E+00 1.208298507E+00 1.215181163E+00 1.225044894E+00 1.234479577E+00 1.240904524E+00 1.246756722E+00 1.258143683E+00 1.276472689E+00
310 1.193703732E+00 1.208672489E+00 1.216783303E+00 1.226689203E+00 1.236603353E+00 1.243321599E+00 1.249494584E+00 1.260984210E+00 1.278951207E+00
315 1.180537450E+00 1.207402082E+00 1.218025632E+00 1.228456244E+00 1.238876890E+00 1.246133306E+00 1.252350985E+00 1.263781063E+00 1.281985975E+00
320 1.149073433E+00 1.202443021E+00 1.218765741E+00 1.229990023E+00 1.241029742E+00 1.248876007E+00 1.255995769E+00 1.267437086E+00 1.285036761E+00
325 1.083628287E+00 1.188490418E+00 1.217619507E+00 1.231823491E+00 1.243226736E+00 1.251756507E+00 1.259360795E+00 1.270916837E+00 1.288494723E+00
330 1.015997792E+00 1.156405089E+00 1.212255246E+00 1.231996909E+00 1.245048221E+00 1.254348173E+00 1.262194352E+00 1.273936701E+00 1.291948145E+00
335 1.017149059E+00 1.091942457E+00 1.198529942E+00 1.230133255E+00 1.245763196E+00 1.256113671E+00 1.264999201E+00 1.277105061E+00 1.294702570E+00
340 1.020560395E+00 1.012406635E+00 1.168045198E+00 1.224158470E+00 1.245473882E+00 1.257436350E+00 1.267226951E+00 1.279671794E+00 1.297235152E+00
