fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.867629665E-26 1.000000000E+20 1.016802765E+00 1.600124971E-12 2.678925281E-02 
001_340_SRH 001_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.012384096E-25 1.000000000E+20 1.017819021E+00 1.515926919E-12 2.988463707E-02 
002_340 002_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 9.312480324E-26 1.000000000E+20 1.017075443E+00 2.304370592E-12 2.763708184E-02 
002_340_SRH 002_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 9.904860240E-26 1.000000000E+20 1.017780748E+00 2.220184595E-12 2.981558865E-02 
003_340 003_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.415501057E-25 1.000000000E+20 1.017238818E+00 3.332495946E-12 2.819867162E-02 
003_340_SRH 003_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.544319994E-25 1.000000000E+20 1.017725223E+00 3.248319857E-12 2.971484371E-02 
004_340 004_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.802215198E-26 1.000000000E+20 1.017311233E+00 4.829731035E-12 2.852275114E-02 
004_340_SRH 004_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.361477284E-25 1.000000000E+20 1.017645102E+00 4.745564073E-12 2.956825544E-02 
005_340 005_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.393026585E-27 1.000000000E+20 1.017302075E+00 7.002323939E-12 2.863967219E-02 
005_340_SRH 005_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.568178270E-25 1.000000000E+20 1.017530410E+00 6.918166445E-12 2.935586607E-02 
006_340 006_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.613727940E-25 1.000000000E+20 1.017212438E+00 1.013876223E-11 2.856252419E-02 
006_340_SRH 006_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 7.796920430E-25 1.000000000E+20 1.017368131E+00 1.005461593E-11 2.904998138E-02 
007_340 007_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.213428883E-25 1.000000000E+20 1.017036522E+00 1.463378432E-11 2.828377148E-02 
007_340_SRH 007_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.296860136E-25 1.000000000E+20 1.017142405E+00 1.454965255E-11 2.861332793E-02 
008_340 008_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.970856573E-24 1.000000000E+20 1.016764322E+00 2.101066928E-11 2.777698286E-02 
008_340_SRH 008_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 6.804552416E-27 1.000000000E+20 1.016836160E+00 2.092655741E-11 2.799815139E-02 
009_340 009_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.235227088E-25 1.000000000E+20 1.016386933E+00 2.993243786E-11 2.700091712E-02 
009_340_SRH 009_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.417642753E-24 1.000000000E+20 1.016435582E+00 2.984835409E-11 2.714800607E-02 
010_340 010_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.012847104E-24 1.000000000E+20 1.015906116E+00 4.218744012E-11 2.590928066E-02 
010_340_SRH 010_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.935024601E-24 1.000000000E+20 1.015939040E+00 4.210339535E-11 2.600599536E-02 
011_340 011_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.657371340E-24 1.000000000E+20 1.014691818E+00 5.849123479E-11 2.486833710E-02 
011_340_SRH 011_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.387666159E-24 1.000000000E+20 1.014824609E+00 5.843155909E-11 2.486394037E-02 
012_340 012_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.140965025E-23 1.000000000E+20 1.012131977E+00 7.932008287E-11 2.433795022E-02 
012_340_SRH 012_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 7.764410831E-27 1.000000000E+20 1.012144200E+00 7.923610484E-11 2.438078033E-02 
013_340 013_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 6.509210328E-25 1.000000000E+20 1.011866975E+00 1.063538278E-10 2.221523064E-02 
013_340_SRH 013_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.805351721E-23 1.000000000E+20 1.011875603E+00 1.062699750E-10 2.224216644E-02 
014_340 014_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.439711184E-24 1.000000000E+20 1.011842972E+00 1.397103594E-10 2.016520861E-02 
014_340_SRH 014_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 8.145455106E-18 1.000000000E+20 1.011849294E+00 1.396266358E-10 2.018208194E-02 
015_340 015_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.636090138E-24 1.000000000E+20 1.012136654E+00 1.799204790E-10 1.856366817E-02 
015_340_SRH 015_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.800965458E-23 1.000000000E+20 1.012141502E+00 1.798368937E-10 1.857441590E-02 
016_340 016_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.939782943E-23 1.000000000E+20 1.012860481E+00 2.279940337E-10 1.772804200E-02 
016_340_SRH 016_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.089530729E-25 1.000000000E+20 1.012864406E+00 2.279105680E-10 1.773519676E-02 
017_340 017_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.150723237E-20 1.000000000E+20 1.014039820E+00 2.856049995E-10 1.776596249E-02 
017_340_SRH 017_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.996481100E-25 1.000000000E+20 1.014043156E+00 2.855216152E-10 1.777102634E-02 
018_340 018_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.606230993E-23 1.000000000E+20 1.015713570E+00 3.555903647E-10 1.856842752E-02 
