T nFsrh nFBsrh dnsrh nF nFB dn
290 1.149209631E+00 1.129355361E+00 1.985427000E-02 1.149205990E+00 1.129351861E+00 1.985412900E-02
295 1.152820219E+00 1.134789143E+00 1.803107600E-02 1.152815194E+00 1.134784228E+00 1.803096600E-02
300 1.144345871E+00 1.139767981E+00 4.577890000E-03 1.144337796E+00 1.139761503E+00 4.576293000E-03
305 1.125380650E+00 1.143845591E+00 -1.846494100E-02 1.125375418E+00 1.143837053E+00 -1.846163500E-02
310 1.109666544E+00 1.146109899E+00 -3.644335500E-02 1.109657632E+00 1.146098513E+00 -3.644088100E-02
315 1.084877804E+00 1.124941546E+00 -4.006374200E-02 1.084863631E+00 1.124917402E+00 -4.005377100E-02
320 1.055697025E+00 1.098950008E+00 -4.325298300E-02 1.055684338E+00 1.098941498E+00 -4.325716000E-02
325 1.010460923E+00 1.068918046E+00 -5.845712300E-02 1.010455575E+00 1.068899689E+00 -5.844411400E-02
330 1.009531637E+00 1.025361394E+00 -1.582975700E-02 1.009526995E+00 1.025335135E+00 -1.580814000E-02
335 1.010053862E+00 1.011534328E+00 -1.480466000E-03 1.010049471E+00 1.011523924E+00 -1.474453000E-03
340 1.012141502E+00 1.011871051E+00 2.704510000E-04 1.012136654E+00 1.011861212E+00 2.754420000E-04
