N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+16 325 3.800E-4 3.694184E+1 1.654460E+1 5.558620E-1 8.056970E+1
1.468000E+10 5.623E+16 325 3.800E-4 3.689923E+1 1.652170E+1 5.557560E-1 8.056640E+1
2.154000E+10 5.623E+16 325 3.800E-4 3.683807E+1 1.648880E+1 5.556030E-1 8.056160E+1
3.162000E+10 5.623E+16 325 3.800E-4 3.675111E+1 1.644210E+1 5.553850E-1 8.055490E+1
4.642000E+10 5.623E+16 325 3.800E-4 3.662919E+1 1.637650E+1 5.550770E-1 8.054560E+1
6.813000E+10 5.623E+16 325 3.800E-4 3.646141E+1 1.628640E+1 5.546500E-1 8.053290E+1
1.000000E+11 5.623E+16 325 3.800E-4 3.623627E+1 1.616560E+1 5.540720E-1 8.051620E+1
1.468000E+11 5.623E+16 325 3.800E-4 3.594370E+1 1.600870E+1 5.533090E-1 8.049460E+1
2.154000E+11 5.623E+16 325 3.800E-4 3.557790E+1 1.581260E+1 5.523360E-1 8.046760E+1
3.162000E+11 5.623E+16 325 3.800E-4 3.513974E+1 1.557770E+1 5.511390E-1 8.043480E+1
4.642000E+11 5.623E+16 325 3.800E-4 3.463679E+1 1.530760E+1 5.497010E-1 8.039770E+1
6.813000E+11 5.623E+16 325 3.800E-4 3.408014E+1 1.500780E+1 5.479820E-1 8.036160E+1
1.000000E+12 5.623E+16 325 3.800E-4 3.347963E+1 1.467660E+1 5.460440E-1 8.028190E+1
1.468000E+12 5.623E+16 325 3.800E-4 3.284068E+1 1.432890E+1 5.438800E-1 8.022260E+1
2.154000E+12 5.623E+16 325 3.800E-4 3.216436E+1 1.396000E+1 5.414680E-1 8.015620E+1
3.162000E+12 5.623E+16 325 3.800E-4 3.144947E+1 1.356920E+1 5.387270E-1 8.008910E+1
4.642000E+12 5.623E+16 325 3.800E-4 3.069436E+1 1.315550E+1 5.356500E-1 8.001440E+1
6.813000E+12 5.623E+16 325 3.800E-4 2.989786E+1 1.271370E+1 5.323090E-1 7.988540E+1
1.000000E+13 5.623E+16 325 3.800E-4 2.905954E+1 1.225670E+1 5.286180E-1 7.978880E+1
1.468000E+13 5.623E+16 325 3.800E-4 2.817973E+1 1.177370E+1 5.245660E-1 7.964800E+1
2.154000E+13 5.623E+16 325 3.800E-4 2.725972E+1 1.127720E+1 5.202710E-1 7.951560E+1
3.162000E+13 5.623E+16 325 3.800E-4 2.630175E+1 1.076530E+1 5.155390E-1 7.939230E+1
4.642000E+13 5.623E+16 325 3.800E-4 2.530909E+1 1.023440E+1 5.106090E-1 7.919530E+1
6.813000E+13 5.623E+16 325 3.800E-4 2.428607E+1 9.699300E+0 5.052740E-1 7.904160E+1
1.000000E+14 5.623E+16 325 3.800E-4 2.323799E+1 9.152500E+0 4.997640E-1 7.880940E+1
