T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.209819648E+00 1.199992603E+00 9.827045000E-03 1.209809936E+00 1.199971449E+00 9.838487000E-03 9.712000000E-06 2.115400000E-05
295 1.205834505E+00 1.199440101E+00 6.394404000E-03 1.205826210E+00 1.199421240E+00 6.404970000E-03 8.295000000E-06 1.886100000E-05
300 1.197146684E+00 1.198907608E+00 -1.760924000E-03 1.197139788E+00 1.198890480E+00 -1.750692000E-03 6.896000000E-06 1.712800000E-05
305 1.178590977E+00 1.197214286E+00 -1.862330900E-02 1.178585972E+00 1.197198531E+00 -1.861255900E-02 5.005000000E-06 1.575500000E-05
310 1.141796109E+00 1.192379188E+00 -5.058307900E-02 1.141794418E+00 1.192364281E+00 -5.056986300E-02 1.691000000E-06 1.490700000E-05
315 1.075726196E+00 1.179269414E+00 -1.035432180E-01 1.075730526E+00 1.179255540E+00 -1.035250140E-01 -4.330000000E-06 1.387400000E-05
320 1.016953634E+00 1.147951525E+00 -1.309978910E-01 1.016945571E+00 1.147940342E+00 -1.309947710E-01 8.063000000E-06 1.118300000E-05
325 1.017632534E+00 1.083433209E+00 -6.580067500E-02 1.017623841E+00 1.083429074E+00 -6.580523300E-02 8.693000000E-06 4.135000000E-06
330 1.020190854E+00 1.015119868E+00 5.070986000E-03 1.020180206E+00 1.015108286E+00 5.071920000E-03 1.064800000E-05 1.158200000E-05
335 1.025170404E+00 1.016160729E+00 9.009675000E-03 1.025155707E+00 1.016148393E+00 9.007314000E-03 1.469700000E-05 1.233600000E-05
340 1.033387099E+00 1.019303063E+00 1.408403600E-02 1.033364864E+00 1.019288040E+00 1.407682400E-02 2.223500000E-05 1.502300000E-05
