N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.070428100E-02 1.855171100E-02 1.644725500E-02 1.455407600E-02
1.600000000E+01 3.693156000E-03 4.865760000E-03 4.750050000E-03 6.914605000E-03
1.700000000E+01 6.978233900E-02 6.811691200E-02 6.678011400E-02 6.674936300E-02
1.549996187E+01 -1.745532190E-01 -1.700512810E-01 -1.669814480E-01 -1.644749560E-01
1.649996187E+01 5.177144800E-02 5.220511000E-02 5.185774600E-02 5.136318700E-02
1.674996808E+01 6.437875300E-02 6.227140300E-02 6.217515400E-02 6.161733800E-02
1.624993176E+01 3.427730600E-02 3.480665900E-02 3.497241000E-02 3.469114100E-02
1.574996808E+01 -6.724476800E-02 -6.597372900E-02 -6.073947400E-02 -5.595906600E-02
1.524993176E+01 -2.627510700E-02 -1.666550300E-02 -1.094801900E-02 -7.978677000E-03
