N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.725353000E-03 4.435703000E-03 5.661775000E-03 6.400480000E-03
1.600000000E+01 3.302310900E-02 3.233610300E-02 3.175638200E-02 3.060454200E-02
1.700000000E+01 7.096117700E-02 6.886383200E-02 6.650158200E-02 6.637126000E-02
1.549996187E+01 2.257425300E-02 2.198540600E-02 2.320024500E-02 2.357597700E-02
1.649996187E+01 5.744357400E-02 5.536451000E-02 5.439335700E-02 5.343698900E-02
1.674996808E+01 6.654295600E-02 6.307581600E-02 6.243536600E-02 6.185725400E-02
1.624993176E+01 4.431317400E-02 4.325714600E-02 4.219444000E-02 4.142002500E-02
1.574996808E+01 2.658180200E-02 2.659191400E-02 2.586115400E-02 2.626118800E-02
1.524993176E+01 1.467678500E-02 1.508884600E-02 1.604449500E-02 1.665932400E-02
