N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.177765800E-02 2.865992500E-02 2.557873600E-02 2.272458000E-02
1.600000000E+01 -1.976576700E-02 -1.769960900E-02 -1.656440200E-02 -1.322966400E-02
1.700000000E+01 7.350760000E-02 7.174873500E-02 7.042491900E-02 7.039705100E-02
1.549996187E+01 -1.302057400E-01 -1.234953750E-01 -1.194317260E-01 -1.165952620E-01
1.649996187E+01 5.126188600E-02 5.182319300E-02 5.157129300E-02 5.113862500E-02
1.674996808E+01 6.646978500E-02 6.439820000E-02 6.425795700E-02 6.366320000E-02
1.624993176E+01 2.778891900E-02 2.866194100E-02 2.923775800E-02 2.807285400E-02
1.574996808E+01 -1.336619380E-01 -1.279030340E-01 -1.198110010E-01 -1.121113130E-01
1.524993176E+01 1.037930600E-02 9.289680000E-03 8.256451000E-03 7.373416000E-03
