N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.206268415E+00 1.207021036E+00 1.206877184E+00 1.205244361E+00
1.600000000E+01 1.271913468E+00 1.272029797E+00 1.272128939E+00 1.271078933E+00
1.700000000E+01 1.352962328E+00 1.352511393E+00 1.351611426E+00 1.352250955E+00
1.549996187E+01 1.243391243E+00 1.242384508E+00 1.243054872E+00 1.242891392E+00
1.649996187E+01 1.306964655E+00 1.306688991E+00 1.307114657E+00 1.307161857E+00
1.674996808E+01 1.328790313E+00 1.327303526E+00 1.328095379E+00 1.328410100E+00
1.624993176E+01 1.287917186E+00 1.288276644E+00 1.288390194E+00 1.288531040E+00
1.574996808E+01 1.257308921E+00 1.257303533E+00 1.256483073E+00 1.256813883E+00
1.524993176E+01 1.228189801E+00 1.227981065E+00 1.228120722E+00 1.227919013E+00
