N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.163220146E+00 1.157706714E+00 1.153177772E+00 1.148645148E+00
1.600000000E+01 1.254658136E+00 1.252222329E+00 1.250308123E+00 1.247627770E+00
1.700000000E+01 1.322264986E+00 1.318699489E+00 1.315449934E+00 1.314449782E+00
1.549996187E+01 1.228201042E+00 1.224617660E+00 1.223201267E+00 1.221364653E+00
1.649996187E+01 1.283516375E+00 1.280238843E+00 1.278443231E+00 1.276802860E+00
1.674996808E+01 1.301612499E+00 1.296961272E+00 1.295443514E+00 1.294049549E+00
1.624993176E+01 1.267854249E+00 1.265461206E+00 1.263462903E+00 1.261952877E+00
1.574996808E+01 1.241975134E+00 1.239523229E+00 1.236710571E+00 1.235346785E+00
1.524993176E+01 1.207881929E+00 1.204323869E+00 1.201872098E+00 1.199738288E+00
