N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.201346309E+00 1.202299195E+00 1.202311352E+00 1.200780304E+00
1.600000000E+01 1.267890898E+00 1.267768416E+00 1.267746421E+00 1.266629385E+00
1.700000000E+01 1.346859927E+00 1.346256036E+00 1.345271503E+00 1.345882344E+00
1.549996187E+01 1.240152819E+00 1.238937277E+00 1.239494859E+00 1.239272379E+00
1.649996187E+01 1.301818048E+00 1.301314293E+00 1.301640933E+00 1.301644113E+00
1.674996808E+01 1.323105248E+00 1.321417872E+00 1.322125082E+00 1.322404164E+00
1.624993176E+01 1.283342884E+00 1.283465746E+00 1.283465973E+00 1.283552215E+00
1.574996808E+01 1.253758884E+00 1.253522424E+00 1.252575332E+00 1.252843054E+00
1.524993176E+01 1.224828107E+00 1.224496184E+00 1.224576825E+00 1.224345677E+00
