Ew Nt
4.4644084E-1 4.3826023E+15
4.4372458E-1 3.8839634E+15
4.4100829E-1 3.4570994E+15
4.3829200E-1 3.0986483E+15
4.3557571E-1 2.8062760E+15
4.3285943E-1 2.5745069E+15
4.3014315E-1 2.3919778E+15
4.2742687E-1 2.2441269E+15
4.2471058E-1 2.1194167E+15
4.2199431E-1 2.0125179E+15
4.1927802E-1 1.9217447E+15
4.1656174E-1 1.8456462E+15
4.1384546E-1 1.7839053E+15
4.1112918E-1 1.7407165E+15
4.0841289E-1 1.7245463E+15
4.0569661E-1 1.7431577E+15
4.0298033E-1 1.7990856E+15
4.0026405E-1 1.8901113E+15
3.9754776E-1 2.0134872E+15
3.9483148E-1 2.1691681E+15
3.9211520E-1 2.3591799E+15
3.8939892E-1 2.5841445E+15
3.8668263E-1 2.8401582E+15
3.8396635E-1 3.1184968E+15
3.8125007E-1 3.4079794E+15
3.7853379E-1 3.6974542E+15
3.7581750E-1 3.9761394E+15
3.7310122E-1 4.2322830E+15
3.7038494E-1 4.4526747E+15
3.6766866E-1 4.6244178E+15
3.6495237E-1 4.7378497E+15
3.6223609E-1 4.7884778E+15
3.5951981E-1 4.7768628E+15
3.5680353E-1 4.7070250E+15
3.5408724E-1 4.5846895E+15
3.5137096E-1 4.4163623E+15
3.4865468E-1 4.2093969E+15
3.4593840E-1 3.9724260E+15
3.4322211E-1 3.7153492E+15
3.4050583E-1 3.4486112E+15
3.3778955E-1 3.1821568E+15
3.3507327E-1 2.9245782E+15
3.3235698E-1 2.6825967E+15
3.2964070E-1 2.4607422E+15
3.2692442E-1 2.2612658E+15
3.2420814E-1 2.0844986E+15
3.2149185E-1 1.9296386E+15
3.1877557E-1 1.7955140E+15
3.1605929E-1 1.6808454E+15
3.1334301E-1 1.5840931E+15
3.1062672E-1 1.5033403E+15
3.0791044E-1 1.4365461E+15
3.0519416E-1 1.3819479E+15
3.0247788E-1 1.3382152E+15
2.9976159E-1 1.3042283E+15
2.9704531E-1 1.2786897E+15
2.9432903E-1 1.2596551E+15
2.9161275E-1 1.2436508E+15
2.8889646E-1 1.2239691E+15
2.8618018E-1 1.1884070E+15
2.8346390E-1 1.1180072E+15
2.8074762E-1 9.8944942E+14
2.7803133E-1 7.8302831E+14
2.7531505E-1 4.9444691E+14
2.7259877E-1 3.2663011E+14
