Ew Nt
4.4644084E-1 -3.0625663E+14
4.4372458E-1 -4.8787232E+13
4.4100829E-1 1.7000030E+14
4.3829200E-1 3.2460161E+14
4.3557571E-1 4.2220917E+14
4.3285943E-1 4.9302907E+14
4.3014315E-1 5.6719671E+14
4.2742687E-1 6.5694378E+14
4.2471058E-1 7.5547420E+14
4.2199431E-1 8.4776842E+14
4.1927802E-1 9.2118908E+14
4.1656174E-1 9.6933513E+14
4.1384546E-1 9.9129689E+14
4.1112918E-1 9.9078056E+14
4.0841289E-1 9.7579956E+14
4.0569661E-1 9.5699618E+14
4.0298033E-1 9.4428211E+14
4.0026405E-1 9.4410346E+14
3.9754776E-1 9.5925170E+14
3.9483148E-1 9.9041906E+14
3.9211520E-1 1.0372460E+15
3.8939892E-1 1.0977490E+15
3.8668263E-1 1.1670780E+15
3.8396635E-1 1.2373599E+15
3.8125007E-1 1.2994959E+15
3.7853379E-1 1.3461436E+15
3.7581750E-1 1.3741033E+15
3.7310122E-1 1.3846666E+15
3.7038494E-1 1.3818856E+15
3.6766866E-1 1.3700942E+15
3.6495237E-1 1.3523599E+15
3.6223609E-1 1.3304439E+15
3.5951981E-1 1.3053773E+15
3.5680353E-1 1.2776288E+15
3.5408724E-1 1.2469864E+15
3.5137096E-1 1.2128770E+15
3.4865468E-1 1.1750956E+15
3.4593840E-1 1.1341594E+15
3.4322211E-1 1.0909509E+15
3.4050583E-1 1.0462038E+15
3.3778955E-1 1.0004440E+15
3.3507327E-1 9.5433075E+14
3.3235698E-1 9.0890351E+14
3.2964070E-1 8.6541671E+14
3.2692442E-1 8.2487794E+14
3.2420814E-1 7.8763828E+14
3.2149185E-1 7.5331371E+14
3.1877557E-1 7.2105784E+14
3.1605929E-1 6.8997653E+14
3.1334301E-1 6.5944924E+14
3.1062672E-1 6.2923873E+14
3.0791044E-1 5.9946030E+14
3.0519416E-1 5.7051031E+14
3.0247788E-1 5.4297010E+14
2.9976159E-1 5.1740946E+14
2.9704531E-1 4.9406400E+14
2.9432903E-1 4.7249113E+14
2.9161275E-1 4.5133823E+14
2.8889646E-1 4.2823559E+14
2.8618018E-1 3.9973557E+14
2.8346390E-1 3.6137767E+14
2.8074762E-1 3.0828345E+14
2.7803133E-1 2.3671394E+14
2.7531505E-1 1.4635576E+14
2.7259877E-1 9.5581079E+13
