d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.114949220E+00 1.015322603E+00 9.962661700E-02 1.114950269E+00 1.015315652E+00 9.963461700E-02 -1.049000000E-06 6.951000000E-06
150 1.549996187E+01 1.239045214E+00 1.100686031E+00 1.383591830E-01 1.239029178E+00 1.100649573E+00 1.383796050E-01 1.603600000E-05 3.645800000E-05
150 1.600000000E+01 1.275469868E+00 1.113871419E+00 1.615984490E-01 1.275407260E+00 1.113801733E+00 1.616055270E-01 6.260800000E-05 6.968600000E-05
150 1.649996187E+01 1.308427219E+00 1.121157421E+00 1.872697980E-01 1.308173542E+00 1.121038309E+00 1.871352330E-01 2.536770000E-04 1.191120000E-04
150 1.700000000E+01 1.352668197E+00 1.131769124E+00 2.208990730E-01 1.351619359E+00 1.131580307E+00 2.200390520E-01 1.048838000E-03 1.888170000E-04
180 1.500000000E+01 1.117347444E+00 1.013300154E+00 1.040472900E-01 1.117346759E+00 1.013290109E+00 1.040566500E-01 6.850000001E-07 1.004500000E-05
180 1.549996187E+01 1.237952169E+00 1.098173069E+00 1.397791000E-01 1.237936336E+00 1.098137480E+00 1.397988560E-01 1.583300000E-05 3.558900000E-05
180 1.600000000E+01 1.275185882E+00 1.113555117E+00 1.616307650E-01 1.275124943E+00 1.113486484E+00 1.616384590E-01 6.093900000E-05 6.863300000E-05
180 1.649996187E+01 1.308805031E+00 1.121858369E+00 1.869466620E-01 1.308557109E+00 1.121739291E+00 1.868178180E-01 2.479220000E-04 1.190780000E-04
180 1.700000000E+01 1.352615127E+00 1.131929168E+00 2.206859590E-01 1.351578914E+00 1.131729182E+00 2.198497320E-01 1.036213000E-03 1.999860000E-04
210 1.500000000E+01 1.116990081E+00 1.009621058E+00 1.073690230E-01 1.116988131E+00 1.009608127E+00 1.073800040E-01 1.950000000E-06 1.293100000E-05
210 1.549996187E+01 1.238496568E+00 1.097492085E+00 1.410044830E-01 1.238480779E+00 1.097456426E+00 1.410243530E-01 1.578900000E-05 3.565900000E-05
210 1.600000000E+01 1.274921594E+00 1.113108037E+00 1.618135570E-01 1.274861748E+00 1.113040117E+00 1.618216310E-01 5.984600000E-05 6.792000000E-05
210 1.649996187E+01 1.308985137E+00 1.122059532E+00 1.869256050E-01 1.308739571E+00 1.121940286E+00 1.867992850E-01 2.455660000E-04 1.192460000E-04
210 1.700000000E+01 1.351285461E+00 1.131319119E+00 2.199663420E-01 1.350251922E+00 1.131106713E+00 2.191452090E-01 1.033539000E-03 2.124060000E-04
240 1.500000000E+01 1.114050296E+00 1.186668781E+00 -7.261848500E-02 1.114047335E+00 1.186658937E+00 -7.261160200E-02 2.961000000E-06 9.844000000E-06
240 1.549996187E+01 1.238520706E+00 1.222829729E+00 1.569097700E-02 1.238504900E+00 1.222807762E+00 1.569713800E-02 1.580600000E-05 2.196700000E-05
240 1.600000000E+01 1.274610880E+00 1.246795199E+00 2.781568100E-02 1.274551640E+00 1.246742106E+00 2.780953400E-02 5.924000000E-05 5.309300000E-05
240 1.649996187E+01 1.309229129E+00 1.262252653E+00 4.697647600E-02 1.308985310E+00 1.262140206E+00 4.684510400E-02 2.438190000E-04 1.124470000E-04
240 1.700000000E+01 1.351758836E+00 1.292480935E+00 5.927790100E-02 1.350721392E+00 1.292282881E+00 5.843851100E-02 1.037444000E-03 1.980540000E-04
