T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
305 001_305 38.014 4.674200E-1 2.588558E-1 7.909480E+1 2.392500E+1 3.941980E-1 2.427724E-1 4.000000E-1 1.000000E+10 1.000000E+10 2.800E-4 1.000E+17
305 002_305 38.014 4.673210E-1 2.582110E-1 7.909210E+1 2.385960E+1 3.940900E-1 2.421746E-1 4.000000E-1 1.468000E+10 1.468000E+10 2.800E-4 1.000E+17
305 003_305 38.014 4.671790E-1 2.572782E-1 7.908820E+1 2.376490E+1 3.939340E-1 2.413094E-1 4.000000E-1 2.154000E+10 2.154000E+10 2.800E-4 1.000E+17
305 004_305 38.014 4.669730E-1 2.559376E-1 7.908240E+1 2.362900E+1 3.937110E-1 2.400650E-1 4.000000E-1 3.162000E+10 3.162000E+10 2.800E-4 1.000E+17
305 005_305 38.014 4.666790E-1 2.540285E-1 7.907430E+1 2.343550E+1 3.933940E-1 2.382914E-1 4.000000E-1 4.642000E+10 4.642000E+10 2.800E-4 1.000E+17
305 006_305 38.014 4.662640E-1 2.513450E-1 7.906260E+1 2.316390E+1 3.929510E-1 2.357952E-1 4.000000E-1 6.813000E+10 6.813000E+10 2.800E-4 1.000E+17
305 007_305 38.014 4.656860E-1 2.476398E-1 7.904640E+1 2.278950E+1 3.923440E-1 2.323424E-1 4.000000E-1 1.000000E+11 1.000000E+11 2.800E-4 1.000E+17
305 008_305 38.014 4.648970E-1 2.426446E-1 7.902390E+1 2.228560E+1 3.915330E-1 2.276761E-1 4.000000E-1 1.468000E+11 1.468000E+11 2.800E-4 1.000E+17
305 009_305 38.014 4.638500E-1 2.361140E-1 7.899340E+1 2.162860E+1 3.904870E-1 2.215560E-1 4.000000E-1 2.154000E+11 2.154000E+11 2.800E-4 1.000E+17
305 010_305 38.014 4.624990E-1 2.278900E-1 7.895280E+1 2.080380E+1 3.891900E-1 2.138170E-1 4.000000E-1 3.162000E+11 3.162000E+11 2.800E-4 1.000E+17
305 011_305 38.014 4.608110E-1 2.179656E-1 7.889980E+1 1.981190E+1 3.876520E-1 2.044302E-1 4.000000E-1 4.642000E+11 4.642000E+11 2.800E-4 1.000E+17
305 012_305 38.014 4.586970E-1 2.065098E-1 7.884370E+1 1.867120E+1 3.859120E-1 1.935285E-1 4.000000E-1 6.813000E+11 6.813000E+11 2.800E-4 1.000E+17
305 013_305 38.014 4.561870E-1 1.938268E-1 7.872810E+1 1.740300E+1 3.835460E-1 1.814969E-1 4.000000E-1 1.000000E+12 1.000000E+12 2.800E-4 1.000E+17
305 014_305 38.014 4.533410E-1 1.802684E-1 7.864100E+1 1.606690E+1 3.806010E-1 1.688589E-1 4.000000E-1 1.468000E+12 1.468000E+12 2.800E-4 1.000E+17
305 015_305 38.014 4.501480E-1 1.661621E-1 7.853680E+1 1.468590E+1 3.776150E-1 1.555650E-1 4.000000E-1 2.154000E+12 2.154000E+12 2.800E-4 1.000E+17
305 016_305 38.014 4.464070E-1 1.517921E-1 7.838950E+1 1.327940E+1 3.744940E-1 1.418382E-1 4.000000E-1 3.162000E+12 3.162000E+12 2.800E-4 1.000E+17
305 017_305 38.014 4.423310E-1 1.374200E-1 7.825550E+1 1.189190E+1 3.702300E-1 1.284813E-1 4.000000E-1 4.642000E+12 4.642000E+12 2.800E-4 1.000E+17
305 018_305 38.014 4.377690E-1 1.233001E-1 7.811780E+1 1.054140E+1 3.662150E-1 1.151391E-1 4.000000E-1 6.813000E+12 6.813000E+12 2.800E-4 1.000E+17
305 019_305 38.014 4.327610E-1 1.096744E-1 7.790120E+1 9.243500E+0 3.612980E-1 1.023367E-1 4.000000E-1 1.000000E+13 1.000000E+13 2.800E-4 1.000E+17
305 020_305 38.014 4.272810E-1 9.675367E-2 7.772660E+1 8.033200E+0 3.563580E-1 9.017056E-2 4.000000E-1 1.468000E+13 1.468000E+13 2.800E-4 1.000E+17
305 021_305 38.014 4.213940E-1 8.470406E-2 7.746210E+1 6.912300E+0 3.505760E-1 7.886773E-2 4.000000E-1 2.154000E+13 2.154000E+13 2.800E-4 1.000E+17
305 022_305 38.014 4.149830E-1 7.363973E-2 7.724840E+1 5.901600E+0 3.450790E-1 6.840914E-2 4.000000E-1 3.162000E+13 3.162000E+13 2.800E-4 1.000E+17
305 023_305 38.014 4.082220E-1 6.362333E-2 7.694120E+1 4.995900E+0 3.382700E-1 5.907563E-2 4.000000E-1 4.642000E+13 4.642000E+13 2.800E-4 1.000E+17
305 024_305 38.014 4.010540E-1 5.467112E-2 7.660210E+1 4.198900E+0 3.315540E-1 5.065786E-2 4.000000E-1 6.813000E+13 6.813000E+13 2.800E-4 1.000E+17
305 025_305 38.014 3.934360E-1 4.676103E-2 7.625440E+1 3.507200E+0 3.248650E-1 4.318377E-2 4.000000E-1 1.000000E+14 1.000000E+14 2.800E-4 1.000E+17
