T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.262116136E+00 1.236603314E+00 2.551282200E-02 1.262069166E+00 1.236557048E+00 2.551211800E-02 4.697000000E-05 4.626600000E-05
295 1.261085153E+00 1.235204436E+00 2.588071700E-02 1.261043671E+00 1.235162773E+00 2.588089800E-02 4.148200000E-05 4.166300000E-05
300 1.260718821E+00 1.234875278E+00 2.584354300E-02 1.260682452E+00 1.234837413E+00 2.584503900E-02 3.636900000E-05 3.786500000E-05
305 1.260972780E+00 1.235308855E+00 2.566392500E-02 1.260940911E+00 1.235274433E+00 2.566647800E-02 3.186900000E-05 3.442200000E-05
310 1.261524395E+00 1.236320148E+00 2.520424700E-02 1.261496190E+00 1.236288369E+00 2.520782100E-02 2.820500000E-05 3.177900000E-05
315 1.261832389E+00 1.237454621E+00 2.437776800E-02 1.261806987E+00 1.237425325E+00 2.438166200E-02 2.540200000E-05 2.929600000E-05
320 1.261385486E+00 1.239054012E+00 2.233147400E-02 1.261361900E+00 1.239025995E+00 2.233590500E-02 2.358600000E-05 2.801700000E-05
325 1.258762051E+00 1.240355960E+00 1.840609100E-02 1.258739317E+00 1.240327779E+00 1.841153800E-02 2.273400000E-05 2.818100000E-05
330 1.252054019E+00 1.240653685E+00 1.140033400E-02 1.252031121E+00 1.240623938E+00 1.140718300E-02 2.289800000E-05 2.974700000E-05
335 1.237988733E+00 1.239393572E+00 -1.404839000E-03 1.237964783E+00 1.239359886E+00 -1.395103000E-03 2.395000000E-05 3.368600000E-05
340 1.211431627E+00 1.234207744E+00 -2.277611700E-02 1.211405916E+00 1.234167178E+00 -2.276126200E-02 2.571100000E-05 4.056600000E-05
