T nFsrh nFBsrh dnsrh nF nFB dn
290 1.144246025E+00 1.128026570E+00 1.621945500E-02 1.140940846E+00 1.127303251E+00 1.363759500E-02
295 1.135289575E+00 1.133216217E+00 2.073358000E-03 1.134531122E+00 1.132222364E+00 2.308758000E-03
300 1.117769420E+00 1.137991276E+00 -2.022185600E-02 1.116968128E+00 1.136726014E+00 -1.975788600E-02
305 1.096245934E+00 1.141800017E+00 -4.555408300E-02 1.095348216E+00 1.139653143E+00 -4.430492700E-02
310 1.072668248E+00 1.143037851E+00 -7.036960300E-02 1.072119825E+00 1.139375606E+00 -6.725578100E-02
315 1.033792871E+00 1.111562165E+00 -7.776929400E-02 1.033478897E+00 1.109867919E+00 -7.638902200E-02
320 1.007929669E+00 1.085990360E+00 -7.806069100E-02 1.007357244E+00 1.085176575E+00 -7.781933100E-02
325 1.007189979E+00 1.051785226E+00 -4.459524700E-02 1.006766067E+00 1.053978026E+00 -4.721195900E-02
330 1.008153893E+00 1.010278911E+00 -2.125018000E-03 1.007681088E+00 1.008830438E+00 -1.149350000E-03
335 1.010357508E+00 1.009196382E+00 1.161126000E-03 1.009749832E+00 1.008019961E+00 1.729871000E-03
340 1.017819021E+00 1.011675888E+00 6.143133000E-03 1.016802765E+00 1.010220309E+00 6.582456000E-03
