T nFsrh nFBsrh dnsrh nF nFB dn
290 1.159576573E+00 1.132804441E+00 2.677213200E-02 1.152309419E+00 1.131275726E+00 2.103369300E-02
295 1.156304023E+00 1.138672382E+00 1.763164100E-02 1.154296949E+00 1.136453717E+00 1.784323200E-02
300 1.161431919E+00 1.141345767E+00 2.008615200E-02 1.158899999E+00 1.135174093E+00 2.372590600E-02
305 1.164895703E+00 1.140589954E+00 2.430574900E-02 1.161785234E+00 1.137663097E+00 2.412213700E-02
310 1.164321301E+00 1.145702475E+00 1.861882600E-02 1.160828250E+00 1.142035219E+00 1.879303100E-02
315 1.143124363E+00 1.150312772E+00 -7.188409000E-03 1.139377003E+00 1.146796435E+00 -7.419432000E-03
320 1.128516439E+00 1.154193337E+00 -2.567689800E-02 1.125752141E+00 1.148678515E+00 -2.292637400E-02
325 1.109965040E+00 1.156643213E+00 -4.667817300E-02 1.106902879E+00 1.150071854E+00 -4.316897500E-02
330 1.084950398E+00 1.146220427E+00 -6.127002900E-02 1.083971759E+00 1.141157849E+00 -5.718609000E-02
335 1.015437975E+00 1.122598467E+00 -1.071604920E-01 1.015371863E+00 1.116333158E+00 -1.009612950E-01
340 1.006426461E+00 1.100002665E+00 -9.357620400E-02 1.005913954E+00 1.091715682E+00 -8.580172800E-02
