T d154 d184 d214 d244
d 150 180 210 240
290 1.205894227E+00 1.203668724E+00 1.201258997E+00 1.199397510E+00
295 1.207394833E+00 1.205308029E+00 1.203194255E+00 1.201183887E+00
300 1.209592105E+00 1.207471037E+00 1.205369008E+00 1.203304970E+00
305 1.211858062E+00 1.209631906E+00 1.207386974E+00 1.205300044E+00
310 1.214032595E+00 1.211409093E+00 1.209219269E+00 1.206794265E+00
315 1.215572348E+00 1.212591114E+00 1.210001306E+00 1.206875940E+00
320 1.216847978E+00 1.213114461E+00 1.210357023E+00 1.207485895E+00
325 1.217033183E+00 1.213018485E+00 1.209357237E+00 1.205919220E+00
330 1.215174411E+00 1.210188116E+00 1.205639299E+00 1.201443896E+00
335 1.210228227E+00 1.203653722E+00 1.198125416E+00 1.192802905E+00
340 1.201525661E+00 1.189325889E+00 1.181816310E+00 1.174636949E+00
