T d154 d184 d214 d244
d 150 180 210 240
290 1.209856758E+00 1.207149649E+00 1.204387753E+00 1.202334103E+00
295 1.211102989E+00 1.208621594E+00 1.206221803E+00 1.204068095E+00
300 1.213253632E+00 1.210770434E+00 1.208494800E+00 1.206293741E+00
305 1.215603164E+00 1.213082228E+00 1.210729679E+00 1.208509363E+00
310 1.218004106E+00 1.215143330E+00 1.212750758E+00 1.210495696E+00
315 1.219882209E+00 1.216726383E+00 1.214070029E+00 1.211406057E+00
320 1.221683262E+00 1.217813458E+00 1.215027245E+00 1.212002488E+00
325 1.222530345E+00 1.218411388E+00 1.214737623E+00 1.211359755E+00
330 1.221398067E+00 1.216325645E+00 1.211783276E+00 1.207664494E+00
335 1.217209740E+00 1.210524624E+00 1.205023604E+00 1.199807015E+00
340 1.209106093E+00 1.196679124E+00 1.189220476E+00 1.182220631E+00
