N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.170800000E-05 1.100600000E-05 1.135800000E-05 1.252400000E-05
1.600000000E+01 1.689780000E-04 1.586110000E-04 1.520380000E-04 1.474550000E-04
1.700000000E+01 5.188720000E-04 5.158140000E-04 5.150450000E-04 5.177920000E-04
1.549996187E+01 8.551500000E-05 7.870400000E-05 7.430400000E-05 7.133900000E-05
1.649996187E+01 2.967630000E-04 2.874000000E-04 2.823660000E-04 2.793490000E-04
1.674996808E+01 3.981660000E-04 3.851730000E-04 3.815910000E-04 3.805130000E-04
1.624993176E+01 2.244130000E-04 2.141030000E-04 2.077410000E-04 2.035220000E-04
1.574996808E+01 1.237120000E-04 1.147300000E-04 1.085760000E-04 1.045600000E-04
1.524993176E+01 5.216900000E-05 4.813100000E-05 4.598400000E-05 4.477900000E-05
