N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 8.215000000E-06 9.338000000E-06 1.067500000E-05 1.213000000E-05
1.600000000E+01 6.708800000E-05 6.474600000E-05 6.350400000E-05 6.274400000E-05
1.700000000E+01 2.490390000E-04 2.488480000E-04 2.483250000E-04 3.055900000E-04
1.549996187E+01 3.213200000E-05 3.041600000E-05 2.946200000E-05 2.895500000E-05
1.649996187E+01 1.305880000E-04 1.292350000E-04 1.289590000E-04 1.287570000E-04
1.674996808E+01 1.837580000E-04 1.809900000E-04 1.808770000E-04 1.812220000E-04
1.624993176E+01 9.332300000E-05 9.144300000E-05 9.060200000E-05 9.003000000E-05
1.574996808E+01 4.739800000E-05 4.517300000E-05 4.375300000E-05 4.303700000E-05
1.524993176E+01 2.037700000E-05 1.971600000E-05 1.965700000E-05 1.980700000E-05
