N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.434800000E-05 2.264400000E-05 1.410900000E-05 7.838000000E-06
1.600000000E+01 7.678690000E-04 6.832270000E-04 6.547230000E-04 6.340070000E-04
1.700000000E+01 2.144687000E-03 2.092139000E-03 2.071572000E-03 2.062978000E-03
1.549996187E+01 3.706890000E-04 3.383340000E-04 3.166380000E-04 3.010340000E-04
1.649996187E+01 1.265107000E-03 1.223370000E-03 1.195662000E-03 1.176326000E-03
1.674996808E+01 1.690256000E-03 1.604931000E-03 1.575279000E-03 1.557137000E-03
1.624993176E+01 9.639250000E-04 9.363360000E-04 8.925660000E-04 8.722760000E-04
1.574996808E+01 5.347700000E-04 4.944100000E-04 4.669210000E-04 4.581360000E-04
1.524993176E+01 2.219050000E-04 1.992340000E-04 1.842490000E-04 1.732580000E-04
