N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.194910000E-04 1.296840000E-04 5.871300000E-05 1.320000000E-07
1.600000000E+01 4.670639000E-03 4.455402000E-03 4.320989000E-03 4.228321000E-03
1.700000000E+01 1.585570900E-02 1.579934300E-02 1.515683100E-02 1.523434600E-02
1.549996187E+01 2.405876000E-03 2.211759000E-03 2.078455000E-03 1.979900000E-03
1.649996187E+01 8.303475000E-03 8.218256000E-03 8.189246000E-03 8.194707000E-03
1.674996808E+01 1.167381800E-02 1.112869400E-02 1.115337000E-02 1.120546400E-02
1.624993176E+01 6.234574000E-03 6.064896000E-03 5.974090000E-03 5.920707000E-03
1.574996808E+01 3.440651000E-03 3.217014000E-03 3.065001000E-03 3.356991000E-03
1.524993176E+01 1.452124000E-03 1.303491000E-03 1.199805000E-03 1.118869000E-03
