N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.951710000E-04 2.982720000E-04 1.408820000E-04 9.949000000E-06
1.600000000E+01 9.547753000E-03 9.198896000E-03 8.980538000E-03 8.829501000E-03
1.700000000E+01 3.034631900E-02 3.141077700E-02 3.113783200E-02 3.140950400E-02
1.549996187E+01 4.975438000E-03 4.615791000E-03 4.362442000E-03 4.170868000E-03
1.649996187E+01 1.694306500E-02 1.689172200E-02 1.691975200E-02 1.700222800E-02
1.674996808E+01 2.403385200E-02 2.281473800E-02 2.297818800E-02 2.318087200E-02
1.624993176E+01 1.273910000E-02 1.249942400E-02 1.238435900E-02 1.232743700E-02
1.574996808E+01 7.052582000E-03 6.662462000E-03 6.392285000E-03 6.197737000E-03
1.524993176E+01 3.043244000E-03 2.748895000E-03 2.538772000E-03 2.371485000E-03
