N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.280810000E-04 1.950350000E-04 8.933600000E-05 1.698000000E-06
1.600000000E+01 6.700372000E-03 6.421292000E-03 6.246971000E-03 6.126825000E-03
1.700000000E+01 2.192349300E-02 2.278776200E-02 2.192188400E-02 2.208568900E-02
1.549996187E+01 3.469599000E-03 3.202314000E-03 3.016754000E-03 2.878242000E-03
1.649996187E+01 1.191175900E-02 1.183472800E-02 1.182657100E-02 1.186258700E-02
1.674996808E+01 1.688805000E-02 1.603091700E-02 1.611406700E-02 1.623041700E-02
1.624993176E+01 8.944018000E-03 8.737254000E-03 8.631658000E-03 8.573871000E-03
1.574996808E+01 4.942030000E-03 4.642279000E-03 4.436892000E-03 4.601798000E-03
1.524993176E+01 2.106204000E-03 1.895535000E-03 1.747058000E-03 1.630087000E-03
