N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.438500000E-05 1.220000000E-05 1.137400000E-05 1.165800000E-05
1.600000000E+01 2.447380000E-04 2.249900000E-04 2.150350000E-04 2.079320000E-04
1.700000000E+01 7.080240000E-04 7.012150000E-04 6.985740000E-04 7.009000000E-04
1.549996187E+01 1.222170000E-04 1.120300000E-04 1.053220000E-04 1.006760000E-04
1.649996187E+01 4.159970000E-04 4.008200000E-04 3.918410000E-04 3.861380000E-04
1.674996808E+01 5.509970000E-04 5.297050000E-04 5.224470000E-04 5.193260000E-04
1.624993176E+01 3.175860000E-04 3.019110000E-04 2.917920000E-04 2.847880000E-04
1.574996808E+01 1.765460000E-04 1.632570000E-04 1.541190000E-04 1.479480000E-04
1.524993176E+01 7.395000000E-05 6.749100000E-05 6.373500000E-05 6.131900000E-05
