fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0DL0 7:19 293.2 39.54 1.000E+000 1.544E+000 1.232E-006 2.465E+003 3.159E+000 4.507E-009 1.712E-004 1.641E-001 1.710E-004 9.092E-006 3.240E-001 9.370E-002 9.693E-005 8.693E-003 
0DL1 7:28 293.3 39.53 1.000E+000 1.535E+000 1.266E-006 2.462E+003 3.174E+000 4.444E-009 1.711E-004 1.634E-001 1.709E-004 9.031E-006 3.234E-001 9.330E-002 9.669E-005 3.173E-003 
0DL2 7:30 293.3 39.53 1.000E+000 1.520E+000 1.307E-006 2.462E+003 3.155E+000 4.543E-009 1.706E-004 1.636E-001 1.704E-004 9.024E-006 3.237E-001 9.340E-002 9.652E-005 5.699E-003 
0DL3 7:33 293.4 39.52 1.000E+000 1.656E+000 1.051E-006 2.459E+003 3.226E+000 4.190E-009 1.757E-004 1.642E-001 1.755E-004 9.322E-006 3.234E-001 9.370E-002 9.938E-005 2.044E-003 
0DL4 7:36 293.4 39.52 1.000E+000 1.719E+000 1.014E-006 2.459E+003 3.186E+000 4.414E-009 1.672E-004 1.609E-001 1.670E-004 8.639E-006 3.215E-001 9.160E-002 9.421E-005 4.983E-003 
0DL5 7:39 293.4 39.52 1.000E+000 1.575E+000 1.198E-006 2.459E+003 3.171E+000 4.499E-009 1.711E-004 1.635E-001 1.710E-004 9.042E-006 3.234E-001 9.330E-002 9.681E-005 2.856E-003 
0DL6 7:41 293.4 39.52 1.000E+000 1.608E+000 1.115E-006 2.459E+003 3.181E+000 4.427E-009 1.718E-004 1.634E-001 1.717E-004 9.068E-006 3.233E-001 9.320E-002 9.719E-005 3.553E-003 
0DL7 7:45 293.5 39.5 1.000E+000 1.582E+000 1.213E-006 2.456E+003 3.178E+000 4.441E-009 1.718E-004 1.629E-001 1.717E-004 9.041E-006 3.233E-001 9.300E-002 9.711E-005 1.892E-003 
0DL8 7:48 293.5 39.5 1.000E+000 1.591E+000 1.181E-006 2.456E+003 3.159E+000 4.568E-009 1.724E-004 1.641E-001 1.722E-004 9.158E-006 3.241E-001 9.370E-002 9.763E-005 9.152E-003 
0DL9 7:51 293.5 39.5 1.000E+000 1.601E+000 1.171E-006 2.456E+003 3.151E+000 4.620E-009 1.720E-004 1.641E-001 1.718E-004 9.141E-006 3.241E-001 9.380E-002 9.735E-005 5.553E-003 
