N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 295 1.800E-4 1.226246450E+00 1.231058204E+00
1.468000E+10 3.162E+15 295 1.800E-4 1.227709033E+00 1.231130813E+00
2.154000E+10 3.162E+15 295 1.800E-4 1.228757302E+00 1.231180825E+00
3.162000E+10 3.162E+15 295 1.800E-4 1.229514754E+00 1.231222802E+00
4.642000E+10 3.162E+15 295 1.800E-4 1.230137585E+00 1.231325150E+00
6.813000E+10 3.162E+15 295 1.800E-4 1.230644351E+00 1.231471135E+00
1.000000E+11 3.162E+15 295 1.800E-4 1.231101449E+00 1.231676730E+00
1.468000E+11 3.162E+15 295 1.800E-4 1.231566596E+00 1.231967803E+00
2.154000E+11 3.162E+15 295 1.800E-4 1.232097264E+00 1.232378415E+00
3.162000E+11 3.162E+15 295 1.800E-4 1.232755396E+00 1.232953894E+00
4.642000E+11 3.162E+15 295 1.800E-4 1.233606211E+00 1.233747809E+00
6.813000E+11 3.162E+15 295 1.800E-4 1.234756857E+00 1.234859919E+00
1.000000E+12 3.162E+15 295 1.800E-4 1.236284442E+00 1.236361159E+00
1.468000E+12 3.162E+15 295 1.800E-4 1.238276534E+00 1.238335200E+00
2.154000E+12 3.162E+15 295 1.800E-4 1.240802664E+00 1.240848868E+00
3.162000E+12 3.162E+15 295 1.800E-4 1.243899327E+00 1.243936843E+00
4.642000E+12 3.162E+15 295 1.800E-4 1.247594180E+00 1.247625270E+00
6.813000E+12 3.162E+15 295 1.800E-4 1.251764293E+00 1.251790542E+00
1.000000E+13 3.162E+15 295 1.800E-4 1.256348630E+00 1.256370997E+00
