N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.191574605E+00 1.188967810E+00 1.186854391E+00 1.185038727E+00
1.600000000E+01 1.232467337E+00 1.231200826E+00 1.230655680E+00 1.230166756E+00
1.700000000E+01 1.270986908E+00 1.270987984E+00 1.270708866E+00 1.270708978E+00
1.549996187E+01 1.215137164E+00 1.213282311E+00 1.212036141E+00 1.210869020E+00
1.649996187E+01 1.243207594E+00 1.242469653E+00 1.242513433E+00 1.242531924E+00
1.674996808E+01 1.253592272E+00 1.253435526E+00 1.253158589E+00 1.253329962E+00
1.624993176E+01 1.237854956E+00 1.237005335E+00 1.236862097E+00 1.236715107E+00
1.574996808E+01 1.223959319E+00 1.222310045E+00 1.221406636E+00 1.220671231E+00
1.524993176E+01 1.207736159E+00 1.205600654E+00 1.203911759E+00 1.202516524E+00
