N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.199654268E+00 1.197471574E+00 1.195607667E+00 1.194022961E+00
1.600000000E+01 1.227995228E+00 1.227099839E+00 1.226591582E+00 1.225902027E+00
1.700000000E+01 1.266111168E+00 1.265771958E+00 1.265804629E+00 1.265993636E+00
1.549996187E+01 1.211462482E+00 1.209744847E+00 1.208406050E+00 1.207262464E+00
1.649996187E+01 1.237023684E+00 1.236755358E+00 1.236793187E+00 1.236799372E+00
1.674996808E+01 1.247918528E+00 1.247628524E+00 1.247688843E+00 1.247732635E+00
1.624993176E+01 1.232494000E+00 1.232057189E+00 1.231851773E+00 1.231784786E+00
1.574996808E+01 1.219868869E+00 1.218494932E+00 1.217446209E+00 1.216575995E+00
1.524993176E+01 1.206334974E+00 1.204274819E+00 1.202662446E+00 1.201400962E+00
